time,accx,accy,accz
20193,    12,   -14,   -23
20202,    15,   -13,   -31
20212,    20,   -13,   -34
20222,    18,    -9,   -27
20233,    17,    -1,   -22
20242,    16,     1,   -31
20252,    12,    -1,   -37
20263,    11,    -1,   -55
20273,     7,    -3,   -72
20283,     5,    -2,   -80
20293,     7,    -3,   -74
20302,     3,     0,   -64
20313,     0,    -1,   -56
20323,     2,     0,   -34
20333,     5,     0,   -27
20343,     5,     7,   -20
20352,    14,     7,   -23
20363,    16,     5,   -21
20372,    15,     1,   -16
20383,    16,     0,   -16
20393,    12,     2,   -10
20403,     9,     7,   -17
20413,     2,     7,   -28
20422,     0,     5,   -34
20433,    -1,     6,   -49
20443,    -1,     1,   -55
20453,     3,     0,   -51
20462,    11,     2,   -46
20473,    16,     4,   -42
20483,    15,     2,   -42
20493,    14,     0,   -36
20503,    11,    -2,   -34
20512,    10,     0,   -39
20523,     4,    -3,   -38
20533,     3,     0,   -35
20543,     3,    -3,   -27
20553,     1,    -5,   -31
20563,     4,    -9,   -36
20573,     6,    -7,   -39
20582,     8,    -3,   -41
20593,     3,    -3,   -38
20602,     5,    -3,   -32
20613,     6,    -7,   -22
20623,    10,    -2,   -21
20633,     7,     0,   -20
20643,     2,    -2,   -22
20653,     4,    -6,   -30
20663,     5,    -2,   -26
20673,     5,     3,   -22
20683,     8,    10,   -24
20693,     5,    15,   -15
20703,     8,     7,   -23
20713,    14,     2,   -33
20723,    21,    -2,   -42
20736,    16,     3,   -38
20746,     7,     2,   -45
20756,     2,     1,   -50
20766,     2,    -6,   -54
20776,     4,    -5,   -65
20786,     4,    -6,   -74
20796,     0,    -4,   -74
20806,    -5,    -6,   -70
20816,    -5,    -9,   -61
20826,    -7,    -8,   -48
20836,    -6,    -8,   -35
20846,    -3,   -13,   -29
20856,     2,   -18,   -19
20866,     4,   -16,   -20
20876,     6,   -16,   -31
20886,     0,   -10,   -30
20896,    -7,     2,   -26
20906,    -5,     1,   -28
20916,     2,    -3,   -38
20926,     7,   -15,   -49
20936,    11,   -15,   -60
20946,    14,    -7,   -67
20956,    18,     5,   -69
20966,    15,     4,   -60
20977,    13,     7,   -43
20986,    14,    10,   -32
20996,    15,     9,   -18
21006,    15,    16,   -15
21016,    11,    16,   -17
21029,     7,    16,   -32
21037,     6,    15,   -35
21046,     4,    13,   -43
21057,     4,    11,   -43
21067,     5,     6,   -41
21077,     4,     4,   -46
21086,     3,    -4,   -47
21096,    -1,    -6,   -55
21106,     2,   -15,   -60
21116,     0,   -16,   -60
21127,     1,   -15,   -45
21137,     9,   -22,   -36
21146,    16,   -22,   -26
21157,    16,   -22,   -24
21166,    15,   -18,   -33
21176,     9,   -22,   -44
21186,     5,   -18,   -51
21196,     5,   -19,   -58
21206,     2,   -18,   -55
21216,     1,   -15,   -45
21226,     2,    -2,   -35
21236,     1,     0,   -30
21245,     7,    -2,   -37
21256,     6,     2,   -52
21266,     9,     6,   -49
21276,    11,     2,   -41
21285,     9,     4,   -23
21296,    14,     9,   -13
21306,    13,    13,    -7
21316,    12,    12,   -15
21326,     6,     8,   -28
21336,     6,     8,   -35
21345,     3,     4,   -47
21356,     6,     7,   -60
21366,     4,     7,   -59
21375,    -1,     5,   -44
21386,    -6,     5,   -43
21396,    -9,    -4,   -47
21405,   -12,    -3,   -51
21416,   -72,    26,  -140
21426,   -25,     6,  -111
21435,     6,   -19,   -81
21447,     8,   -12,   -58
21456,    -4,   -31,   -38
21466,     2,   -28,   -21
21476,     4,   -22,   -21
21486,   -21,   -22,   -65
21496,     9,   -23,   -59
21506,    21,   -25,   -54
21516,    25,   -15,   -49
21526,    27,    -8,   -46
21535,    23,    -3,   -55
21546,    19,     1,   -46
21556,    17,     2,   -48
21566,    12,     9,   -48
21576,     8,    13,   -45
21586,     6,    21,   -37
21595,     4,    23,   -30
21606,     2,    22,   -21
21616,     0,    18,   -13
21626,    -7,    20,    -8
21636,   -42,    -9,    33
21648,   -25,     1,    34
21658,    -5,    -4,    -7
21668,   -42,    25,   -18
21677,   -29,    10,   -31
21687,   -78,    33,   -16
21697,  -139,    47,    -7
21707,   -82,   -17,   -16
21718,   -60,   -12,   -21
21728,    26,   -28,   -33
21738,   107,   -46,   -38
21746,   113,   -39,   -35
21756,    85,   -30,   -31
21766,    62,     7,   -23
21776,    27,   -17,   -74
21786,    51,   -28,   -48
21796,    49,   -18,   -44
21806,   -35,    34,    21
21816,  -107,    51,    47
21826,    52,   -62,    36
21836,    50,   -46,    18
21847,    13,     7,    12
21858,   -90,    47,    44
21867,   -49,    36,    37
21877,    40,    -7,    22
21888,    56,     1,     2
21898,    15,    19,   -16
21908,   -31,    78,    -3
21918,     1,    34,    -9
21927,    37,    30,   -21
21938,   -76,    60,   -17
21948,     1,     0,    -1
21957,   -72,    49,    -3
21967,  -115,    22,   -11
21977,   -26,   -17,   -29
21987,    88,   -64,   -43
21997,   -34,    43,   -28
22007,   -15,    -5,   -55
22017,    70,   -52,   -65
22027,   114,    36,   -53
22037,   122,    45,   -68
22046,   103,    37,   -69
22056,   102,    24,   -70
22066,    48,    39,   -70
22076,    76,    67,   -58
22086,     1,    -7,   -41
22096,   -45,   -69,   -28
22106,   -87,   -67,   -18
22116,  -123,   -94,    -1
22126,   -81,  -102,   -17
22137,     0,   -85,   -34
22148,   -39,   -91,   -41
22160,   -35,  -105,   -52
22170,   -67,   -75,   -43
22180,    -4,   -42,   -47
22191,    45,    -1,   -46
22201,    15,   -12,   -24
22211,    40,  -100,   -54
22222,    67,  -152,   -49
22232,    59,  -160,   -44
22242,    26,  -244,   -16
22248,   -10,  -348,   -23
22254,    34,  -411,   -20
22264,    63,  -379,     0
22274,   104,  -385,   -33
22284,    56,  -248,     1
22294,    41,  -120,    11
22304,    64,   -24,    -7
22314,    -5,    52,   -17
22324,    15,   169,   -21
22334,    97,   250,   -62
22344,   114,   314,   -69
22354,    53,   176,   -80
22364,    48,   147,   -68
22374,   104,   106,   -76
22384,   110,   229,   -49
22394,    90,   245,   -57
22404,    82,   271,   -48
22414,    44,   196,   -42
22424,    27,   161,   -39
22434,    45,   181,   -34
22444,    34,    86,   -43
22454,    31,    97,   -35
22464,    61,    53,   -50
22474,    76,    78,   -49
22484,    88,    38,   -64
22494,    72,    59,   -48
22504,    77,   114,   -50
22514,    28,    54,   -42
22524,    -9,   -38,   -54
22534,    32,   -32,   -60
22544,   -42,   -70,    -7
22554,     8,     6,     4
22565,   -16,   -55,   -15
22574,   -24,   -80,   -22
22585,    45,   -14,   -26
22595,    29,   -38,   -34
22605,    77,    74,   -30
22614,    83,   100,   -27
22624,    89,    96,   -29
22634,    86,    96,   -26
22644,   137,   114,   -50
22654,    78,   155,    -8
22664,   102,   119,   -57
22675,   162,    94,   -99
22685,   151,    65,  -102
22694,   104,    40,   -54
22704,    68,    10,   -27
22714,    65,   -15,    -7
22724,    40,   -25,     2
22734,     9,   -70,   -10
22744,   -12,  -100,   -32
22755,   -15,  -125,   -56
22765,    -8,  -135,   -54
22774,     1,  -104,   -79
22784,    30,   -58,   -60
22794,    18,    -9,   -35
22804,   -47,   -56,   -24
22815,   -25,   -36,   -44
22824,   -26,   -61,   -30
22835,     0,   -16,   -19
22845,   -22,     5,     0
22855,   -62,   -27,    18
22864,   -23,   -80,    29
22875,    20,   -51,    -2
22885,    29,   -36,   -12
22895,    -4,   -93,   -36
22904,    19,   -39,   -11
22915,    88,     0,   -56
22924,    71,    13,   -58
22935,    63,    16,   -57
22944,    68,    -3,   -50
22957,    61,    25,   -15
22968,    68,    26,   -27
22978,    80,    13,   -26
22988,    71,     6,   -50
22998,   111,  -106,   -93
23008,    71,   -19,   -34
23018,    53,   -33,   -22
23028,    48,  -101,   -23
23037,    29,  -135,   -28
23048,    -3,   -99,   -20
23057,    14,   -48,   -33
23067,    85,   -10,   -62
23077,    80,   -11,   -78
23087,    48,    25,   -88
23097,    11,    44,   -47
23107,    42,    66,   -21
23118,    43,   118,    -5
23127,    88,    44,   -34
23137,   104,    27,   -50
23147,    92,    31,   -49
23157,   122,   116,   -46
23167,    74,   126,   -13
23177,    20,    43,    -4
23187,     1,    42,     1
23197,    41,    58,     8
23207,    54,     6,    -5
23217,    89,     5,   -29
23227,   136,     4,   -67
23237,   103,   -40,   -74
23247,    59,   -51,   -57
23257,    50,   -96,   -48
23267,    53,  -105,   -54
23278,    29,   -81,   -47
23287,    67,   -19,   -43
23297,    44,     2,   -11
23307,    76,    29,    13
23317,   126,    48,     0
23327,   178,    83,    -3
23337,   203,   105,    -6
23347,   167,    47,   -17
23357,   167,    36,   -23
23367,   162,    30,   -39
23377,   157,     1,   -48
23387,    82,    27,    -7
23397,    70,    18,   -12
23407,    57,    85,   -15
23418,    65,    89,   -41
23428,    34,    41,   -23
23437,    26,   -34,   -27
23447,    14,   -47,   -21
23458,    19,   -31,   -15
23468,    36,   -21,   -19
23478,    37,   -28,    -6
23489,    39,     0,    -4
23499,    57,     3,   -22
23509,    51,    21,   -16
23519,    37,    32,    -8
23528,    18,     5,     4
23538,    22,    14,    -9
23548,    25,    -1,   -34
23557,    24,   -21,   -47
23567,     5,   -86,   -53
23578,    -7,  -163,   -63
23587,     4,  -167,   -38
23598,     4,  -236,   -37
23608,    15,  -266,   -43
23617,    28,  -331,   -22
23628,    23,  -362,   -11
23637,    60,  -253,   -15
23647,    85,  -177,   -20
23656,   141,  -174,   -28
23665,   174,  -114,   -20
23675,   169,  -108,    -2
23685,   184,  -165,    -5
23695,   161,  -180,     1
23705,   178,  -223,    -3
23715,   224,  -324,   -17
23725,   202,  -197,   -28
23735,   153,   -30,   -36
23745,   132,    91,   -17
23755,   104,    -3,    -5
23765,    96,   -38,     1
23775,    86,    29,   -19
23785,    39,   202,   -36
23795,   -17,   182,   -65
23805,   -41,   171,   -56
23815,   -47,   201,   -50
23825,   -59,   195,   -34
23835,   -27,   143,   -10
23845,    14,    93,    -8
23855,   -17,   133,    -5
23866,   -29,   155,   -24
23876,   -26,   167,   -52
23885,   -39,   230,   -60
23895,   -33,   233,   -56
23905,    -1,   214,   -46
23916,    -1,   175,   -42
23925,   -24,   137,   -25
23935,   -18,    99,   -33
23945,    19,    78,   -32
23956,    56,    47,   -47
23965,    63,    40,   -40
23975,    76,     7,   -42
23986,    76,    -3,   -32
23996,    54,   -17,   -20
24006,    57,   -31,   -34
24015,    72,   -38,   -44
24025,    63,   -24,   -51
24035,    62,    -4,   -56
24045,    83,    19,   -46
24056,   115,    51,   -39
24066,   101,    47,   -24
24075,    79,    51,   -16
24086,    60,    81,   -22
24095,   121,   131,   -40
24105,    99,   113,   -23
24115,    97,    71,   -38
24125,    98,    49,   -40
24135,    56,   -53,   -39
24146,    45,  -104,   -49
24156,    60,   -96,   -52
24166,    42,  -115,   -54
24175,    37,  -120,   -56
24185,    36,   -97,   -47
24195,    26,  -103,   -44
24206,    26,  -114,   -45
24216,    24,  -119,   -48
24226,    19,  -115,   -48
24235,    25,   -96,   -37
24245,    32,   -78,   -35
24255,    34,   -62,   -37
24266,    40,   -45,   -41
24276,    41,   -31,   -42
24286,    38,   -17,   -55
24295,    40,   -10,   -58
24305,    45,   -10,   -58
24316,    49,    -5,   -50
24325,    47,    -4,   -39
24336,    43,    -4,   -30
24346,    48,    -4,   -25
24356,    49,   -10,   -32
24369,    49,   -10,   -39
24378,    54,   -15,   -44
24389,    53,   -18,   -36
24399,    49,   -18,   -31
24409,    52,   -18,   -23
24419,    54,   -19,   -16
24429,    50,   -14,   -11
24439,    41,   -16,   -21
24449,    38,   -14,   -43
24459,    41,   -10,   -51
24466,    42,   -10,   -49
24476,    43,   -10,   -42
24486,    43,   -13,   -36
24496,    38,   -13,   -28
24506,    40,   -15,   -30
24516,    45,   -21,   -32
24526,    42,   -15,   -41
24536,    40,   -14,   -47
24546,    40,   -13,   -45
24556,    40,   -13,   -39
24566,    43,   -13,   -25
24576,    43,   -10,   -24
24586,    39,    -4,   -37
24596,    39,    -9,   -42
24606,    41,   -14,   -46
24616,    42,   -64,   -34
24626,    54,   -38,   -26
24636,    45,     4,   -38
24646,    40,    22,   -47
24656,    38,    11,   -36
24666,    38,    -7,   -29
24676,    28,    -3,   -19
24686,    31,   -31,   -17
24696,    27,   -34,   -15
24706,    26,   -49,   -27
24716,    21,   -48,   -29
24726,    31,   -70,   -42
24736,    30,   -71,   -47
24746,    29,   -94,   -39
24756,    25,  -121,   -36
24766,    20,  -154,   -35
24776,    39,  -269,   -42
24786,    63,  -279,   -40
24796,    46,  -177,   -40
24806,    32,   -72,   -31
24816,    45,   -84,   -32
24826,    57,    -6,   -19
24836,    65,    45,   -27
24846,    78,     9,   -31
24856,   104,   -79,   -37
24866,    89,    14,   -41
24876,    68,    46,   -53
24886,    60,    66,   -65
24896,    40,   145,   -88
24906,   -37,   308,   -86
24916,   -31,   251,   -74
24926,   -21,   179,   -49
24936,    -8,   121,   -34
24946,     0,    83,   -23
24956,     4,    53,   -25
24966,    11,    33,   -32
24976,    20,    21,   -38
24986,    26,     4,   -37
24996,    28,     0,   -34
25006,    31,    -4,   -30
25017,    26,    -7,   -28
25026,    27,    -9,   -34
25036,    24,   -14,   -37
25046,    27,   -16,   -43
25056,    26,   -18,   -49
25066,    26,   -12,   -49
25076,    28,    -8,   -50
25086,    26,    -8,   -48
25096,    29,    -9,   -33
25106,    28,     2,   -23
25116,    26,   -11,   -18
25126,    25,   -16,   -16
25136,    30,   -13,   -21
25146,    36,   -14,   -29
25158,    42,   -10,   -44
25166,    50,   -10,   -43
25180,    51,   -10,   -38
25190,    39,   -12,   -35
25200,    36,   -13,   -43
25211,    33,    -7,   -53
25221,    32,    -7,   -62
25230,    29,    -8,   -66
25240,    29,    -9,   -67
25251,    28,    -8,   -48
25260,    26,    -7,   -28
25270,    26,    -3,   -15
25279,    25,    -5,    -9
25289,    22,    -7,   -16
25299,    18,    -6,   -30
25308,    18,    -6,   -41
25319,    19,   -11,   -37
25329,    22,   -14,   -34
25339,    21,   -12,   -32
25348,    20,    -5,   -31
25359,    25,    -6,   -37
25369,    29,    -6,   -41
25379,    33,    -1,   -48
25389,    28,    -6,   -53
25399,    25,   -12,   -49
25409,    26,   -15,   -37
25419,    23,   -12,   -27
25429,    25,   -19,   -25
25439,    27,   -24,   -22
25449,    30,   -22,   -25
25459,    38,   -20,   -39
25469,    40,   -22,   -43
25479,    41,   -20,   -47
25489,    35,   -14,   -43
25499,    28,    -6,   -38
25509,    34,    -7,   -35
25519,    32,    -6,   -42
25529,    31,    -5,   -39
25539,    31,   -10,   -43
25549,    23,   -12,   -45
25559,    25,   -10,   -39
25569,    24,   -13,   -38
25581,    19,   -14,   -32
25590,    19,   -10,   -29
25600,    15,   -11,   -32
25610,    13,   -11,   -37
25620,    11,    -7,   -43
25630,     6,    -7,   -50
25639,    11,    -7,   -53
25650,    16,    -8,   -51
25660,    16,    -9,   -51
25670,    19,    -9,   -50
25677,    20,    -9,   -48
25687,    25,    -9,   -45
25697,    24,   -11,   -44
25706,    24,    -7,   -43
25717,    26,    -6,   -40
25727,    24,    -2,   -30
25737,    24,    -6,   -22
25747,    22,    -5,   -24
25757,    23,   -11,   -27
25767,    20,   -12,   -29
25777,    22,    -8,   -39
25787,    23,    -4,   -44
25797,    24,    -8,   -40
25807,    20,    -5,   -42
25817,    22,    -5,   -47
25827,    21,    -7,   -52
25837,    16,    -7,   -52
25847,    15,    -5,   -51
25857,    12,    -4,   -49
25867,    10,    -1,   -41
25877,     9,    -4,   -32
25887,     6,     0,   -35
25897,    12,    -1,   -39
25907,    14,    -2,   -43
25917,    12,    -8,   -46
25927,    13,    -9,   -45
25937,    15,    -9,   -47
25947,    10,    -8,   -43
25957,     9,    -4,   -36
25967,    13,    -2,   -35
25977,    12,    -3,   -35
25987,    10,     0,   -39
25997,    10,    -2,   -44
26007,     9,    -2,   -41
26017,    17,     0,   -38
26027,    20,    -2,   -31
26037,    19,     0,   -26
26047,    23,    -1,   -21
26057,    25,    -2,   -23
26067,    21,    -4,   -33
26077,    22,    -8,   -44
26087,    19,    -5,   -52
26097,    22,    -1,   -54
26107,    25,    -3,   -54
26117,    23,    -2,   -45
26127,    19,     1,   -40
26137,    20,    -1,   -48
26147,    16,    -8,   -52
26157,    17,    -8,   -52
26167,    15,    -8,   -48
26177,    12,    -7,   -33
26187,     9,    -5,   -20
26197,     5,    -1,   -23
26207,     1,     0,   -38
26217,     1,     0,   -50
26227,     5,    -1,   -55
26237,    10,    -3,   -53
26247,     9,    -3,   -51
26257,     6,    -6,   -51
26267,     7,    -6,   -47
26277,     6,    -7,   -45
26288,    11,    -5,   -36
26297,     7,    -6,   -35
26307,     9,    -9,   -40
26317,    10,    -7,   -45
26327,    13,    -3,   -47
26337,    19,    -4,   -45
26347,    21,    -3,   -37
26357,    21,    -5,   -42
26367,    22,    -7,   -44
26377,    20,    -9,   -48
26389,    14,    -6,   -52
26399,    10,    -7,   -60
26410,    16,    -8,   -56
26420,    11,    -9,   -48
26430,    14,   -12,   -43
26439,    15,   -11,   -41
26450,    10,    -8,   -39
26459,     6,    -6,   -46
26470,     8,   -10,   -52
26484,     5,    -9,   -54
26492,     4,   -11,   -53
26500,     2,   -11,   -47
26511,     2,    -7,   -44
26520,     2,   -10,   -40
26530,     3,   -10,   -37
26541,     1,    -9,   -40
26551,     6,    -8,   -49
26560,    10,    -2,   -54
26569,    11,    -2,   -55
26580,     8,    -4,   -46
26591,     9,    -5,   -41
26601,    10,    -2,   -40
26611,     7,    -2,   -42
26621,     4,     2,   -42
26631,     9,     2,   -35
26641,    13,     0,   -35
26650,    19,    -2,   -30
26660,    19,    -2,   -36
26670,    15,    -3,   -36
26680,    14,    -6,   -38
26688,    13,    -5,   -37
26698,    16,    -5,   -35
26707,    10,    -7,   -37
26718,    12,    -4,   -30
26728,    10,    -8,   -28
26738,     6,    -6,   -35
26747,     0,    -9,   -42
26757,     2,    -5,   -43
26768,     3,    -1,   -42
26778,     3,    -6,   -49
26788,     2,    -5,   -52
26798,     4,    -2,   -45
26808,     9,    -2,   -39
26817,    10,    -3,   -40
26828,    14,    -9,   -42
26838,    15,    -8,   -50
26848,    13,    -8,   -51
26858,    14,    -9,   -51
26867,    13,   -10,   -45
26878,    10,    -6,   -46
26888,    11,    -6,   -42
26898,    14,    -4,   -37
26908,    12,    -2,   -43
26918,    11,    -2,   -48
26928,    12,    -4,   -48
26938,    10,    -2,   -46
26948,     6,    -7,   -45
26958,     8,    -6,   -47
26968,    11,    -7,   -45
26978,    11,    -4,   -37
26988,    10,    -5,   -38
26998,     5,    -3,   -37
27008,     7,    -3,   -33
27018,     7,    -4,   -33
27028,     8,    -6,   -45
27038,     5,   -10,   -50
27048,     7,    -6,   -49
27058,     4,    -2,   -43
27068,     1,     2,   -50
27078,     2,     0,   -54
27088,     4,    -4,   -51
27098,     5,    -5,   -51
27108,     7,    -8,   -47
27118,     4,    -7,   -41
27128,     3,    -6,   -45
27138,     9,    -2,   -44
27148,    12,    -1,   -48
27158,    15,    -1,   -57
27168,    12,    -5,   -51
27178,     6,    -2,   -40
27188,    11,    -5,   -33
27198,    19,    -4,   -34
27208,    21,    -3,   -35
27218,    15,     0,   -43
27228,    18,    -1,   -50
27238,    18,    -5,   -44
27248,    16,    -2,   -34
27258,    10,    -1,   -23
27268,     7,     1,   -15
27278,     9,    -1,   -14
27288,     5,     6,   -27
27298,     3,     2,   -43
27308,     6,    -1,   -53
27318,     8,    -2,   -58
27328,     6,    -1,   -57
27338,     1,     0,   -51
27348,    -2,     0,   -45
27358,    -5,    -2,   -43
27368,    -8,     1,   -44
27378,    -6,     1,   -51
27389,     0,    -1,   -49
27401,     0,     2,   -44
27412,     1,     1,   -38
27422,     2,     3,   -27
27431,     0,     0,   -21
27441,     5,    -7,   -21
27451,     9,    -8,   -28
27461,    10,   -13,   -39
27472,    12,   -15,   -51
27481,     9,   -12,   -62
27491,     9,   -12,   -64
27500,     7,   -13,   -61
27510,     8,   -13,   -58
27521,     9,   -10,   -56
27531,     7,   -11,   -60
27540,     8,   -11,   -61
27551,    10,    -8,   -58
27560,    12,    -9,   -53
27570,    15,    -6,   -38
27581,    11,    -8,   -36
27591,     3,   -11,   -24
27600,     5,   -13,   -20
27611,     9,   -10,   -30
27621,    10,    -6,   -39
27631,     8,   -10,   -51
27641,     4,    -5,   -53
27651,     0,    -7,   -52
27661,     3,    -6,   -51
27670,     2,    -9,   -46
27681,     5,    -8,   -47
27691,     4,    -7,   -50
27698,     4,    -3,   -51
27708,     7,    -2,   -62
27718,     8,     2,   -64
27728,     5,     3,   -55
27738,     2,     1,   -40
27748,     0,     0,   -32
27759,     0,    -2,   -33
27768,     0,    -8,   -35
27779,     1,    -8,   -41
27788,     5,    -6,   -46
27798,    12,    -6,   -45
27809,    14,    -5,   -43
27818,    14,    -3,   -43
27828,    12,    -2,   -41
27838,     9,    -2,   -41
27848,     5,     1,   -54
27858,     3,     2,   -62
27868,     2,     4,   -62
27878,     5,    -1,   -60
27888,    11,     0,   -59
27899,    12,     3,   -51
27908,     9,     0,   -43
27918,     5,    -2,   -45
27929,     7,    -7,   -44
27938,    10,   -12,   -40
27949,     9,   -13,   -42
27959,     9,   -12,   -39
27968,     9,    -7,   -49
27979,     9,     0,   -47
27989,     7,     1,   -45
27998,     3,    -3,   -40
28009,     0,    -2,   -45
28018,     0,     0,   -49
28029,     3,     0,   -49
28039,     8,    -1,   -49
28049,     5,    -4,   -46
28059,     5,    -4,   -40
28069,     5,    -5,   -36
28078,     8,    -4,   -26
28089,    11,    -3,   -27
28099,    13,     2,   -29
28109,     7,     0,   -27
28118,     6,    -1,   -30
28129,    13,    -2,   -27
28138,    12,    -6,   -29
28149,    11,    -8,   -37
28159,    11,    -9,   -44
28169,    10,    -7,   -51
28178,     9,    -3,   -54
28189,     3,     3,   -51
28199,     2,     0,   -48
28209,    -2,     2,   -43
28218,    -8,     2,   -38
28229,   -12,     3,   -32
28239,    -8,     1,   -24
28249,     1,    -4,   -24
28259,     2,    -5,   -27
28269,     6,    -8,   -37
28279,     6,    -7,   -47
28289,     1,    -5,   -50
28298,    -2,    -8,   -46
28309,     1,   -11,   -42
28319,     5,   -10,   -41
28329,    11,    -7,   -40
28339,     8,    -8,   -48
28349,     4,    -5,   -51
28359,     2,     0,   -51
28369,     0,    -1,   -47
28379,    -3,     1,   -41
28389,    -4,     1,   -37
28399,    -2,     1,   -39
28411,    -4,     1,   -44
28421,     0,    -3,   -50
28431,     2,    -2,   -45
28441,    10,    -2,   -48
28451,     7,    -5,   -45
28461,     6,    -9,   -44
28471,     3,    -6,   -36
28482,     0,    -4,   -34
28491,     2,    -6,   -40
28501,     2,    -6,   -44
28512,     3,   -10,   -49
28522,     0,   -15,   -50
28531,     6,   -14,   -43
28541,     6,   -10,   -41
28552,     2,   -11,   -37
28561,    -1,   -11,   -43
28571,    -2,   -11,   -45
28582,    -7,    -9,   -38
28591,   -10,   -13,   -43
28601,   -19,   -46,   -44
28609,   -13,   -42,   -45
28619,   -21,   -53,   -47
28629,   -16,   -50,   -46
28639,   -17,   -43,   -45
28649,   -14,   -46,   -58
28659,   -11,   -41,   -53
28669,   -10,   -42,   -44
28679,   -15,   -53,   -35
28689,    -8,   -39,   -32
28699,    -5,   -20,   -24
28709,     5,    -8,   -29
28719,    -1,   -20,   -28
28729,    -9,   -39,   -29
28739,     2,   -22,   -43
28749,    23,    12,   -45
28759,    45,    42,   -35
28769,    69,    54,   -23
28779,    83,    51,   -20
28789,    51,    25,   -23
28799,    61,     9,   -38
28809,    62,     3,   -41
28819,    38,   -10,   -35
28829,    29,     5,   -29
28839,    18,   -16,   -22
28850,    16,   -17,   -16
28859,     3,   -14,   -12
28869,     4,   -32,   -24
28879,    19,   -31,   -31
28889,    55,   -22,   -34
28899,    35,   -28,   -32
28909,     3,   -17,   -23
28919,     1,    -5,   -28
28929,   -40,    -2,   -29
28940,   -33,    14,   -28
28949,   -15,    21,   -37
28959,   -13,    29,   -38
28969,   -25,    14,   -22
28979,   -10,    42,   -25
28989,   -47,    45,   -11
28999,   -58,    51,   -17
29010,   -80,    44,   -24
29019,  -106,    42,   -27
29030,  -121,    -4,   -41
29039,  -126,   -37,   -49
29049,  -128,  -103,   -55
29059,  -124,  -149,   -55
29069,  -138,  -206,   -39
29080,  -111,  -188,   -43
29089,  -103,  -166,   -44
29099,   -79,  -119,   -46
29109,   -98,   -95,   -42
29120,   -63,   -39,   -63
29130,   -88,   -33,   -50
29140,   -77,   -10,   -56
29149,   -76,    12,   -42
29160,   -97,     8,   -39
29169,   -96,    44,   -42
29179,   -50,    88,   -51
29189,   -38,    95,   -52
29199,   -25,    77,   -49
29209,     5,   104,   -64
29220,    42,   134,   -50
29229,    51,   130,   -42
29240,    27,    69,   -48
29250,    20,    56,   -39
29260,   -16,   106,   -48
29270,   -57,   163,   -44
29279,   -98,   171,   -36
29289,  -134,   173,   -25
29300,  -102,   154,   -37
29310,   -70,   159,   -26
29323,   -59,   174,   -25
29333,   -62,   171,   -35
29343,   -54,    99,   -46
29353,   -13,     1,   -52
29363,   -52,   -54,   -42
29373,   -51,   -90,   -43
29383,   -16,  -147,   -53
29393,   -21,  -143,   -45
29402,   -41,  -193,   -49
29413,   -13,  -150,   -43
29422,   -78,  -106,   -34
29432,   -70,  -150,   -27
29442,   -27,  -213,   -24
29452,    -8,  -275,   -21
29462,   -22,  -201,   -16
29472,   -23,   -60,   -21
29482,   -47,    29,   -19
29492,   -64,    58,   -22
29502,   -55,   -48,   -41
29512,   -21,   -90,   -77
29522,   -51,    15,   -93
29532,  -101,    71,  -103
29542,   -78,    64,   -96
29552,   -67,    80,   -98
29562,   -62,   102,   -55
29572,   -84,    16,   -49
29582,   -51,   -63,   -51
29592,     4,  -138,   -40
29602,    85,  -203,   -34
29612,   122,  -192,   -44
29623,    79,   -10,   -30
29633,    47,   113,   -30
29643,    23,   115,   -46
29653,    35,    90,   -61
29663,    46,   106,   -75
29673,    31,    91,   -81
29683,    19,   -60,   -88
29693,    30,  -137,   -62
29703,     3,  -170,   -32
29713,     0,  -179,   -27
29723,    25,   -27,   -46
29733,    59,   153,   -30
29743,    66,   148,   -20
29756,    76,   107,   -29
29764,    81,   169,   -23
29773,    37,   115,    -9
29783,    12,    65,    -8
29793,   -20,    -9,   -15
29803,   -61,  -145,   -14
29813,   -78,  -230,   -22
29824,   -52,  -229,   -44
29834,   -49,  -143,   -40
29845,   -47,   -94,   -27
29854,   -31,   -17,   -21
29864,   -54,   -20,   -31
29874,   -68,   -44,   -36
29884,   -92,  -101,   -16
29894,  -108,  -126,   -17
29904,  -124,  -218,    -6
29915,   -94,  -208,   -18
29923,   -92,  -185,    -6
29933,   -82,  -222,   -27
29943,   -71,  -193,   -36
29953,   -50,  -150,   -46
29963,   -23,   -81,   -41
29973,   -29,   -53,   -31
29983,   -14,   -31,   -28
29993,   -43,   -74,   -35
30004,   -44,   -57,   -53
30013,   -21,    26,   -50
30022,   -32,    27,   -40
30033,   -39,    10,   -43
30042,   -16,    59,   -50
30052,    11,   105,   -41
30063,   -10,    80,   -27
30072,   -23,    17,   -26
30082,   -44,   -19,   -28
30093,   -48,   -45,   -35
30103,   -49,   -67,   -40
30113,   -32,   -39,   -55
30123,    11,    33,   -52
30133,    33,    41,   -42
30144,    78,    80,   -50
30154,    90,   118,   -45
30164,    48,    87,   -48
30173,     7,    51,   -44
30183,    -2,    57,   -47
30193,   -19,    33,   -37
30203,   -40,    -8,   -29
30214,   -56,   -82,   -20
30225,   -51,  -121,   -29
30235,   -44,  -166,   -39
30245,   -14,  -155,   -50
30255,    15,   -83,   -50
30265,    63,   -35,   -35
30275,    30,   -54,   -28
30285,    -7,   -76,   -31
30294,   -55,  -130,   -24
