time,gyrx,gyry,gyrz
31393,     0,     0,     0
31404,     0,     0,     0
31413,     0,     0,     0
31423,     0,    -1,     0
31434,    -1,    -1,     0
31444,    -1,    -1,     1
31455,    -1,    -2,     0
31465,    -1,    -2,     0
31475,    -1,    -2,     0
31484,    -1,    -2,     0
31494,    -1,    -2,     0
31504,    -1,    -2,    -1
31514,    -1,    -2,    -1
31525,    -1,    -1,    -1
31537,     0,     0,     0
31547,     0,     0,     0
31557,     0,     0,     0
31568,     0,     0,     0
31578,     0,     0,     0
31588,     0,     0,     0
31598,     0,     0,     0
31609,     0,     0,     0
31619,    -1,     0,     0
31629,     0,     0,     0
31638,     0,     0,     0
31647,     0,     1,     0
31656,     0,     1,     0
31666,     0,     0,     0
31676,     0,     0,     0
31686,    -1,    -1,    -1
31696,    -1,    -1,    -1
31706,    -1,    -1,    -1
31716,    -1,    -1,    -1
31726,    -1,    -1,    -1
31735,    -1,    -2,    -1
31745,    -1,    -2,    -1
31755,    -1,    -2,    -1
31765,     0,    -2,    -1
31775,    -1,    -1,    -1
31785,    -1,    -1,    -1
31795,    -1,    -2,    -1
31805,    -1,    -2,    -1
31815,    -1,    -1,    -1
31825,    -1,    -1,    -1
31836,    -1,    -1,    -1
31846,    -1,    -1,    -1
31856,    -1,    -1,     0
31866,    -1,    -1,    -1
31876,    -1,    -1,    -1
31886,    -1,    -1,    -1
31896,    -1,    -1,    -1
31906,    -1,    -1,    -1
31916,     0,    -2,     0
31926,    -1,    -1,    -1
31936,    -1,    -2,    -1
31946,    -1,    -1,    -1
31956,     0,    -1,    -1
31966,     0,    -1,     0
31976,    -1,    -1,     0
31986,    -1,    -1,     0
31996,     0,    -1,     0
32006,     0,    -1,     0
32016,     0,    -1,     0
32026,    -1,    -1,     0
32037,    -1,    -1,     0
32047,    -1,    -1,    -1
32057,    -1,    -1,     0
32067,    -1,    -1,     0
32078,    -1,    -1,    -1
32088,     0,    -1,    -1
32098,     0,    -1,    -1
32108,     0,     0,    -1
32119,     0,     0,     0
32129,     0,     0,     0
32138,     0,     0,     0
32147,     0,     0,     0
32156,     0,     0,     0
32166,     0,     0,    -1
32177,     0,     0,    -1
32186,     0,     0,    -1
32196,     0,     0,    -1
32206,    -1,     0,     0
32216,    -1,    -1,    -1
32226,     0,     0,     0
32234,     0,     0,    -1
32242,     0,     0,    -1
32252,     0,     0,    -1
32262,     0,     0,    -1
32272,     0,     0,    -1
32282,     0,     0,    -1
32292,     0,     0,    -1
32302,     0,     0,    -1
32312,     0,     0,    -1
32322,     0,     0,    -1
32332,     0,     0,    -1
32342,     0,     0,     0
32352,     0,     0,     0
32362,     0,     0,     0
32372,     0,     0,     0
32382,     0,     0,     0
32392,     0,     0,     0
32402,     0,    -1,    -1
32412,    -1,    -1,    -1
32422,    -1,    -1,    -1
32432,    -1,    -1,     0
32442,    -1,    -1,    -1
32452,    -1,    -1,    -1
32462,    -1,    -1,     0
32472,    -1,    -1,     0
32482,    -1,    -1,     0
32492,    -1,    -1,    -1
32502,    -1,    -1,    -1
32512,    -1,    -1,    -1
32522,    -1,    -1,    -1
32532,    -1,    -1,     0
32542,    -1,    -1,     0
32552,    -1,    -1,     0
32563,    -1,    -1,     0
32572,    -1,    -1,     0
32582,    -1,    -1,     0
32592,    -1,    -1,    -1
32602,    -1,    -1,    -1
32612,    -1,    -1,     0
32622,    -1,    -1,    -1
32632,    -1,    -1,    -1
32642,    -1,    -1,    -1
32652,    -1,    -1,    -1
32662,     0,    -1,    -1
32672,     0,    -1,    -1
32682,     0,     0,    -1
32692,     0,     0,     0
32702,     0,    -1,    -1
32713,     0,    -1,     0
32722,     0,    -1,    -1
32732,     0,    -1,     0
32742,    -1,    -1,     0
32752,    -1,    -1,     0
32762,    -1,    -1,     0
32772,    -1,    -1,     0
32782,     0,    -1,    -1
32793,    -1,    -1,     0
32802,     0,     0,     0
32812,     0,     0,    -1
32822,    -1,    -1,    -1
32832,    -1,    -1,    -1
32842,    -1,    -1,    -1
32852,    -1,    -1,    -1
32862,    -1,    -1,    -1
32872,    -1,    -1,    -1
32882,    -1,    -1,    -1
32892,     0,    -1,    -1
32903,     0,     0,    -1
32912,     0,    -1,    -1
32922,    -1,    -1,    -1
32933,    -1,     0,    -1
32948,     0,     0,    -1
32958,     0,     0,    -1
32969,     0,    -1,    -1
32979,     0,    -1,    -1
32989,     0,    -1,    -1
32999,     0,    -1,    -1
33010,     0,    -1,     0
33020,     0,    -1,    -1
33030,     0,    -1,    -1
33040,     0,    -1,    -1
33047,     0,     0,    -1
33055,    -1,     0,    -1
33065,    -1,    -1,    -1
33075,    -1,    -1,    -1
33085,    -1,     0,    -1
33095,    -1,     0,    -1
33105,    -1,     0,    -1
33115,    -1,     0,    -1
33125,     0,    -1,    -1
33135,    -1,     0,    -2
33146,    -1,     0,    -1
33156,    -1,     0,    -1
33166,    -1,     0,    -1
33175,    -1,     0,    -2
33186,    -1,     0,    -2
33196,    -1,     0,    -2
33206,     0,     0,    -3
33216,     0,     0,    -3
33225,     0,     0,    -4
33235,     0,     0,    -4
33246,     0,     0,    -5
33256,     0,     0,    -5
33266,     0,    -1,    -5
33276,     0,     0,    -6
33286,     0,     0,    -7
33296,     0,    -1,    -8
33306,     0,    -1,    -9
33316,     0,     0,    -9
33326,     0,    -1,    -8
33336,     0,    -1,    -8
33347,     0,    -1,    -8
33357,     0,    -1,    -8
33367,     0,    -1,    -8
33377,     0,    -1,    -8
33386,     0,    -1,    -7
33397,     0,    -1,    -7
33407,     0,    -1,    -7
33417,     0,    -1,    -8
33427,     0,    -1,    -9
33437,     0,     0,   -11
33445,     0,     0,   -13
33455,     0,     0,   -15
33465,     0,     0,   -16
33475,     0,    -1,   -16
33485,     0,    -1,   -16
33495,     1,    -1,   -18
33505,     0,    -1,   -19
33515,     0,    -1,   -20
33525,     0,     0,   -22
33535,     1,     0,   -24
33548,     1,     0,   -23
33558,     0,    -1,   -24
33568,     0,    -2,   -25
33579,     1,    -1,   -26
33589,     0,    -1,   -24
33599,     0,    -1,   -25
33610,     0,    -1,   -27
33620,     0,    -2,   -27
33630,     1,    -1,   -29
33641,     0,    -1,   -28
33650,     1,    -1,   -31
33659,     0,    -1,   -32
33668,     0,    -1,   -32
33677,     0,    -2,   -33
33688,     1,    -1,   -34
33698,     1,    -2,   -34
33707,     0,    -2,   -40
33717,     0,    -2,   -38
33727,     1,    -1,   -42
33737,     1,    -1,   -44
33746,     1,    -1,   -47
33756,     1,    -1,   -47
33766,     1,    -1,   -52
33775,     1,    -1,   -49
33786,     1,    -1,   -49
33795,     2,     0,   -51
33805,     2,     0,   -49
33816,     2,    -1,   -50
33825,     1,    -2,   -50
33835,     2,    -1,   -48
33846,     0,    -1,   -47
33857,     2,    -1,   -45
33866,     1,    -1,   -41
33876,     1,    -1,   -41
33886,     2,     0,   -40
33896,     1,    -1,   -40
33907,     2,     0,   -41
33917,     2,     0,   -41
33926,     2,     0,   -38
33936,     1,     0,   -35
33946,     1,    -1,   -35
33957,     1,    -1,   -33
33966,     1,    -1,   -32
33976,     2,     0,   -33
33986,     1,    -1,   -33
33996,     2,     0,   -33
34007,     1,     0,   -33
34017,     1,    -1,   -30
34027,     1,    -1,   -31
34037,     1,    -1,   -29
34047,     1,     0,   -30
34057,     0,     0,   -29
34066,     1,     0,   -28
34076,     1,    -1,   -29
34086,     2,     0,   -30
34097,     1,     0,   -27
34107,     1,    -1,   -29
34116,     1,    -1,   -29
34126,     0,    -1,   -28
34137,     0,    -1,   -28
34147,     0,    -1,   -32
34157,     1,    -1,   -32
34167,     1,    -1,   -31
34178,     1,    -1,   -31
34188,     1,    -1,   -29
34198,     0,    -1,   -28
34208,     1,    -1,   -29
34218,     0,    -1,   -28
34227,     1,     0,   -28
34237,     1,    -1,   -29
34246,     2,    -1,   -28
34256,     1,    -1,   -27
34266,     0,    -1,   -26
34275,     0,    -1,   -26
34286,     0,    -1,   -27
34296,     1,    -1,   -25
34306,     1,    -1,   -23
34316,     1,     0,   -22
34326,     1,     0,   -18
34336,     0,    -1,   -15
34347,     0,    -1,   -15
34357,     0,    -1,   -14
34366,    -1,    -1,   -16
34376,     0,    -1,   -19
34387,     0,    -1,   -20
34397,     1,    -1,   -20
34407,     1,    -1,   -22
34417,     0,    -1,   -23
34427,     0,    -1,   -25
34437,     0,    -1,   -25
34447,     0,    -1,   -25
34457,     0,    -1,   -22
34467,    -1,    -1,   -21
34477,     0,    -1,   -23
34487,     1,    -1,   -24
34496,     0,    -1,   -23
34506,     1,    -1,   -23
34517,     1,    -1,   -22
34527,     0,    -1,   -18
34537,     0,    -1,   -16
34547,     0,     0,   -13
34557,     0,    -1,   -10
34567,     0,    -1,   -11
34577,     0,    -1,   -11
34586,     0,     0,   -10
34597,     0,     0,    -9
34607,     0,     0,    -7
34617,     0,     0,    -7
34627,     0,    -1,    -9
34637,     0,    -1,   -11
34647,    -1,    -1,   -12
34658,     0,    -1,   -15
34668,     0,    -1,   -17
34678,    -1,    -1,   -18
34688,    -1,    -1,   -18
34698,     0,    -1,   -20
34708,     0,    -1,   -20
34718,     0,    -1,   -19
34728,     1,    -1,   -19
34738,     0,     0,   -19
34748,     0,     0,   -18
34758,     0,     0,   -17
34768,     0,     0,   -16
34778,     1,    -1,   -17
34788,     0,     0,   -18
34798,     0,    -1,   -18
34808,     0,    -1,   -16
34818,     0,    -1,   -16
34828,     0,     0,   -18
34838,     0,     0,   -19
34848,     1,     0,   -21
34858,     0,     0,   -23
34868,     1,    -1,   -26
34878,     1,    -1,   -27
34888,     1,    -1,   -28
34898,     0,    -1,   -29
34908,     0,    -2,   -26
34919,     0,    -2,   -25
34928,     0,    -1,   -24
34939,     0,    -1,   -23
34948,     1,    -1,   -22
34956,     0,    -1,   -20
34966,     0,    -1,   -18
34977,     0,    -1,   -15
34986,     0,    -1,   -13
34998,     0,    -1,   -12
35006,    -1,    -1,   -11
35016,     0,    -1,   -10
35026,     0,     0,    -9
35037,     0,    -1,   -11
35047,     0,     0,   -10
35056,     0,     0,   -12
35067,     0,     0,   -13
35077,     0,     0,   -15
35086,     1,     0,   -19
35097,     0,     0,   -20
35107,     1,     0,   -22
35116,     1,     0,   -22
35126,     1,     0,   -19
35137,     0,     0,   -16
35147,     0,    -1,   -15
35157,     0,    -1,   -14
35167,     0,    -1,   -14
35178,     0,    -1,   -16
35188,     0,    -1,   -16
35198,     0,     0,   -16
35207,     0,    -1,   -15
35217,     0,    -1,   -13
35227,     0,    -1,   -13
35237,     0,    -1,   -12
35247,     0,    -1,   -13
35256,     0,    -1,   -13
35267,     0,     0,   -14
35277,     0,    -1,   -16
35287,     0,    -1,   -18
35296,     0,    -1,   -17
35307,     0,    -1,   -16
35316,     0,    -1,   -17
35327,     0,    -1,   -15
35336,     0,    -1,   -15
35347,     0,    -1,   -16
35357,     0,    -1,   -16
35367,     0,    -1,   -17
35377,     0,    -1,   -18
35387,     0,    -1,   -17
35397,     0,    -1,   -18
35407,     0,    -1,   -20
35418,     1,     0,   -20
35428,     1,     0,   -19
35437,     1,     0,   -19
35448,     1,     0,   -19
35458,     1,     0,   -20
35467,     1,     0,   -19
35477,     1,     0,   -18
35488,     0,    -1,   -17
35498,     0,    -1,   -16
35508,     0,    -1,   -15
35518,     0,     0,   -15
35528,     0,     0,   -15
35538,     0,    -1,   -14
35548,     0,    -1,   -15
35558,     0,    -1,   -14
35568,     0,    -1,   -14
35577,     0,    -1,   -15
35588,     0,    -1,   -16
35597,     0,     0,   -16
35608,     0,     0,   -16
35618,     0,    -1,   -16
35628,     0,    -1,   -15
35638,     0,    -1,   -13
35648,     0,    -1,   -13
35658,     0,    -1,   -13
35668,     0,    -1,   -14
35677,     1,    -1,   -16
35688,     0,     0,   -16
35697,     0,     0,   -17
35708,     0,     0,   -18
35718,     0,    -1,   -18
35728,     0,    -1,   -17
35738,     0,    -1,   -14
35748,    -1,    -1,   -12
35759,     0,    -1,   -10
35769,     0,    -1,   -11
35779,     0,     0,   -13
35789,     0,     0,   -14
35799,     0,     0,   -13
35809,     0,    -1,   -13
35819,     0,    -1,   -14
35829,     0,    -1,   -13
35839,    -1,    -1,   -12
35849,     0,    -1,   -12
35858,     0,    -1,   -14
35867,     0,    -1,   -15
35877,     0,    -1,   -16
35887,     0,    -1,   -17
35897,     0,    -1,   -16
35908,     0,    -1,   -16
35917,     0,    -1,   -15
35927,     0,     0,   -14
35937,     0,     0,   -13
35947,     0,     0,   -12
35958,     0,    -1,   -13
35968,     0,    -1,   -14
35978,     0,    -1,   -14
35989,     0,     0,   -14
35998,     0,    -1,   -15
36008,     0,    -1,   -15
36018,     0,     0,   -14
36028,     0,     0,   -12
36038,     0,     0,   -13
36048,     0,     0,   -13
36057,     0,    -1,   -13
36067,     1,     0,   -14
36077,     1,    -1,   -15
36088,     0,    -1,   -14
36097,     0,    -1,   -14
36107,     0,    -1,   -15
36118,     0,    -1,   -16
36127,     0,    -1,   -17
36141,     0,    -1,   -16
36149,     0,    -1,   -16
36158,     0,     0,   -16
36168,     0,    -1,   -16
36178,     0,     0,   -16
36188,     0,     0,   -14
36198,     0,     0,   -11
36208,     0,     0,    -9
36218,     0,     0,    -8
36228,     0,     0,    -7
36239,     0,     0,    -7
36248,     0,     0,    -7
36255,     0,     0,    -7
36265,     0,     0,    -7
36275,     0,     0,    -7
36285,     0,     0,    -7
36295,     0,     0,    -7
36305,     0,     0,    -8
36315,     0,     0,    -8
36325,     0,    -1,    -8
36335,     0,    -1,    -8
36345,     0,    -1,    -9
36355,     0,    -1,    -9
36365,     0,    -1,   -10
36376,     0,    -1,   -11
36385,     0,     0,   -11
36395,     0,    -1,   -11
36406,     0,     0,   -11
36415,     0,     0,   -11
36425,     1,     0,   -10
36435,     1,     0,    -8
36445,     0,     0,    -5
36455,     0,     0,    -4
36465,     0,     0,    -3
36475,     0,     0,    -3
36485,     0,     0,    -3
36495,     0,     0,    -4
36505,     0,     0,    -4
36515,     0,     0,    -4
36525,     0,     0,    -5
36535,     0,     0,    -4
36545,     0,    -1,    -2
36555,    -1,    -1,    -2
36565,    -1,    -1,    -2
36575,    -1,    -2,    -2
36585,    -1,    -2,    -3
36595,    -1,    -2,    -2
36606,    -1,    -2,    -2
36616,    -1,    -1,    -2
36625,    -1,    -1,    -2
36635,    -1,    -1,    -2
36645,    -1,    -1,    -2
36655,    -1,    -1,    -3
36665,    -1,     0,    -4
36675,     0,     0,    -5
36686,     0,     0,    -6
36695,     0,     0,    -8
36705,     0,     0,   -10
36715,     0,     0,   -10
36725,    -1,    -1,    -8
36736,    -1,    -1,    -7
36745,     0,    -1,    -7
36755,     0,    -1,   -10
36765,     0,    -1,   -11
36776,     0,    -1,   -11
36785,     0,    -1,   -11
36796,     0,    -1,   -11
36805,     0,    -1,   -10
36816,     0,    -1,   -10
36825,     0,    -1,    -8
36835,     0,     0,    -6
36845,     0,     0,    -5
36856,     0,     0,    -5
36866,     0,     0,    -4
36876,     0,     0,    -4
36885,     0,     0,    -4
36895,     0,     0,    -4
36905,     0,     0,    -4
36915,     0,     0,    -3
36925,     0,     0,    -3
36936,     0,     0,    -3
36946,     0,    -1,    -3
36956,     0,    -1,    -2
36969,     0,    -1,    -2
36979,     0,    -1,    -2
36989,     0,    -1,    -2
36999,     0,    -1,    -1
37009,     0,    -1,    -1
37019,     0,     0,    -1
37029,     0,     0,    -1
37039,     0,     0,    -1
37049,     0,     0,    -1
37059,     0,    -1,    -1
37068,     0,     0,    -1
37078,    -1,     0,    -1
37088,    -1,    -1,    -1
37098,    -1,    -1,    -1
37108,    -1,    -1,    -1
37118,    -1,    -1,    -1
37128,    -1,    -1,    -1
37138,    -1,    -1,    -1
37148,    -1,    -1,    -1
37159,    -1,     0,    -2
37168,     0,     0,    -4
37178,     0,     0,    -3
37188,     0,     0,    -3
37198,     0,     0,    -2
37208,     0,    -1,    -2
37218,     0,    -1,    -1
37228,    -1,    -1,    -1
37238,    -1,    -1,    -1
37248,    -1,    -1,    -1
37258,    -1,    -1,    -1
37268,    -1,    -1,    -1
37279,    -1,    -1,    -1
37288,    -1,    -1,    -1
37298,    -1,    -1,    -2
37308,    -1,    -1,    -2
37318,    -1,    -1,    -2
37331,    -1,    -1,    -2
37338,    -1,    -1,    -1
37348,     0,    -1,    -1
37358,     0,    -1,    -1
37369,     0,    -1,    -1
37379,     0,    -1,    -1
37390,    -1,    -1,    -1
37399,    -1,    -1,    -1
37409,    -1,    -1,    -1
37419,    -1,    -1,    -2
37429,    -1,    -1,    -3
37439,    -1,    -1,    -4
37449,    -1,    -1,    -3
37459,    -1,     0,    -3
37466,    -1,     0,    -3
37476,     0,     0,    -3
37486,    -1,    -1,    -2
37496,    -1,    -1,    -1
37506,     0,    -1,    -1
37516,     0,    -1,    -2
37526,     0,     0,    -3
37536,     0,     0,    -6
37546,     0,     0,    -7
37556,     0,     0,    -8
37566,     0,     0,    -7
37576,     0,     0,    -7
37586,     0,     0,    -7
37596,     0,    -1,    -6
37607,     0,    -1,    -5
37616,     0,    -1,    -5
37626,     0,     0,    -5
37636,     0,     0,    -4
37646,     0,     0,    -4
37656,     0,     0,    -3
37666,     0,    -1,    -4
37676,     0,    -1,    -6
37686,     0,    -1,    -7
37696,     0,     0,    -7
37706,     0,     0,    -7
37716,     0,     0,    -7
37726,     0,     0,    -6
37736,     0,     0,    -6
37746,     0,     0,    -6
37756,     0,     0,    -7
37766,     0,     0,    -7
37776,     0,     0,    -6
37786,     0,     0,    -5
37796,     0,     0,    -6
37806,     0,     0,    -7
37816,     0,     0,    -9
37826,     1,     1,    -9
37836,     0,     0,    -9
37846,     0,     0,    -8
37856,     0,     0,    -6
37866,     0,     0,    -5
37876,     0,    -1,    -4
37886,    -1,    -1,    -4
37896,    -1,    -2,    -3
37906,    -1,    -2,    -2
37916,    -1,    -2,    -1
37930,    -1,    -1,    -1
37936,    -1,    -1,    -1
37946,    -1,    -1,    -1
37957,     0,    -1,    -1
37966,     0,     0,    -1
37976,     0,     0,    -1
37986,     0,     0,    -1
37997,     0,     0,    -1
38007,    -1,     0,    -1
38017,    -1,    -1,     0
38026,    -1,    -1,     0
38036,    -1,    -1,    -1
38047,    -1,    -1,    -1
38056,    -1,    -1,    -2
38066,     0,    -1,    -3
38076,     0,    -1,    -3
38087,     0,    -1,    -2
38096,     0,    -1,    -2
38107,    -1,    -1,    -1
38117,    -1,    -1,    -1
38126,     0,    -1,    -1
38137,     0,    -1,    -1
38147,     0,    -1,    -1
38156,     0,    -1,    -1
38167,    -1,    -1,    -1
38179,    -1,    -1,     0
38189,    -1,    -1,    -1
38199,    -1,    -1,    -1
38209,    -1,    -1,    -1
38219,     0,    -1,    -1
38229,     0,     0,    -1
38239,     0,     0,    -1
38249,     0,     0,    -1
38259,     0,    -1,    -1
38269,     0,    -1,    -1
38279,    -1,     0,    -3
38289,     0,     0,    -8
38299,     0,     0,   -10
38309,     0,     0,   -13
38319,     0,     0,   -14
38329,     0,    -1,   -14
38339,     0,    -1,   -14
38349,     0,    -1,   -12
38359,     0,    -1,   -12
38369,     0,     0,   -10
38380,     0,    -1,    -8
38390,     0,    -1,    -6
38400,     0,    -1,    -4
38409,     0,    -1,    -4
38420,     0,    -1,    -3
38430,     0,    -1,    -3
38440,     0,    -1,    -3
38450,     0,    -1,    -3
38460,     0,     0,    -3
38470,     0,    -1,    -2
38479,     0,    -1,    -2
38489,     0,    -1,    -2
38499,    -1,     0,    -2
38509,    -1,     0,    -3
38519,     0,     0,    -4
38530,     0,     0,    -6
38539,     0,     0,    -7
38549,     0,    -1,    -9
38559,     0,     0,   -11
38570,     1,    -1,   -15
38579,     1,     0,   -15
38589,     0,     0,   -12
38600,     0,     0,   -11
38609,     0,     0,   -10
38619,     0,    -1,    -8
38630,     0,    -1,    -7
38640,     0,    -1,    -7
38650,    -1,    -1,    -5
38660,    -1,    -1,    -4
38669,     0,    -1,    -5
38680,     0,    -1,    -5
38689,    -1,    -1,    -3
38699,    -1,    -1,    -2
38709,     0,    -1,    -1
38719,     0,    -1,     0
38729,     0,    -1,     0
38740,     0,     0,     0
38750,     0,    -1,    -1
38760,    -1,    -1,    -1
38770,    -1,    -1,    -1
38779,    -1,    -1,    -1
38789,    -1,    -1,    -1
38799,    -1,    -1,    -1
38810,    -1,    -1,    -1
38819,    -1,    -1,    -1
38829,     0,    -1,    -2
38840,    -1,    -1,    -2
38849,     0,    -1,    -3
38859,    -1,    -1,    -2
38869,     0,    -1,    -1
38880,    -1,    -1,    -1
38889,     0,    -1,    -1
38899,     0,    -1,     0
38910,     0,     0,     0
38920,     0,    -1,     0
38929,     0,    -1,     0
38939,     0,    -1,     0
38950,    -1,    -1,     0
38959,    -1,    -1,    -1
38970,    -1,    -1,     0
38980,     0,    -1,     0
38990,     0,     0,     0
39000,     0,     0,     0
39010,     0,     0,     0
39021,     0,     0,    -1
39031,     0,     0,    -1
39040,     0,     0,    -1
39050,     0,     0,    -1
39060,    -1,     0,    -1
39070,    -1,     0,    -1
39080,    -1,     0,    -1
39091,     0,     0,    -1
39100,     0,     0,    -1
39111,     0,     0,    -1
39120,     0,     0,    -1
39130,     0,     0,    -1
39140,     0,     0,    -1
39150,    -1,     0,     0
39161,    -1,     0,     0
39171,    -1,    -1,     0
39180,    -1,    -1,     0
39190,    -1,    -1,     0
39200,    -1,     0,     0
39210,     0,     0,     0
39220,     0,     0,     0
39230,     0,    -1,     0
39240,    -1,    -1,     0
39250,    -1,    -1,    -1
39261,    -1,    -1,     0
39271,    -1,    -1,     0
39278,    -1,    -1,     0
39288,    -1,    -1,     0
39297,    -1,    -1,     0
39307,    -1,    -1,     0
39317,     0,    -1,     0
39327,     0,    -1,     0
39338,    -1,    -1,     0
39347,    -1,    -1,     0
39358,    -1,    -1,    -1
39368,    -1,    -1,     0
39378,    -1,    -1,     0
39388,    -1,    -1,     0
39398,    -1,     0,     0
39407,    -1,     0,     0
39417,    -1,     0,     0
39428,     0,     0,     0
39438,     0,     0,     0
39447,     0,     0,     0
39457,     0,     0,     0
39467,     0,     0,     0
39477,     0,     0,     0
39488,     0,     0,     1
39498,    -1,     0,     2
39508,    -1,    -1,     4
39518,    -1,    -1,     6
39528,    -1,    -1,     8
39538,    -1,    -1,     7
39548,    -1,    -1,     5
39558,    -1,    -1,     2
39568,    -1,    -1,     0
39578,    -1,    -1,     0
39588,    -1,    -1,     0
39598,    -1,    -1,     0
39607,    -1,    -1,     0
39618,    -1,    -1,     0
39628,    -1,    -1,     0
39638,    -1,    -1,     0
39648,    -1,    -1,     0
39658,    -1,     0,     0
39668,     0,     0,    -1
39678,     0,     0,    -1
39688,     0,     0,    -2
39698,     0,     1,    -2
39708,     0,     0,    -3
39718,     0,     0,    -6
39728,     0,     0,    -8
39738,     1,     0,     5
39748,     0,     0,    19
39758,    -1,     0,    23
39768,    -1,     0,    20
39778,    -1,     0,    17
39788,    -1,    -1,    13
39798,    -1,    -1,     9
39808,    -1,    -1,     4
39818,    -1,    -1,     0
39828,    -1,    -1,    -1
39838,     0,     0,     0
39848,     0,     0,    -1
39858,    -1,     0,    -1
39868,     0,     0,    -1
39878,     0,    -1,    -1
39888,     0,    -1,    -1
39898,     0,    -1,    -1
39908,     0,    -1,    -1
39918,     0,    -1,    -1
39928,     0,    -1,    -1
39938,     0,    -1,    -1
39948,     0,    -1,    -1
39958,     0,    -1,     0
39968,     0,    -1,    -1
39978,     0,     0,    -1
39992,     0,     0,     0
40002,     0,     0,     1
40012,     0,     0,     2
40023,    -1,     1,     3
40033,     0,     0,     7
40042,    -1,     0,     9
40052,    -1,     0,     8
40062,    -1,     0,     8
40072,    -1,     0,    10
40082,    -1,    -1,    12
40092,    -2,    -1,    17
40102,    -2,    -1,    19
40112,    -1,     0,    21
40122,    -1,     0,    20
40132,    -1,     0,    14
40142,    -1,     0,    12
40152,    -1,    -1,     9
40162,    -1,    -1,     5
40172,     0,    -1,     2
40182,     0,    -1,     1
40194,     0,    -1,     0
40204,     0,    -1,     0
40214,     0,    -1,     0
40225,     0,    -1,     0
40235,     0,    -1,     0
40245,     0,    -1,     0
40255,     0,    -1,     0
40266,     0,    -1,     0
40276,     0,     0,     1
40285,     0,     0,     2
40290,     0,     0,     3
40298,     0,     0,     2
40308,     0,     0,     1
40318,     0,     0,     0
40328,     0,     0,     0
40338,     0,     0,     0
40348,    -2,    -1,     5
40359,    -2,    -1,     9
40368,    -1,    -1,     7
40378,    -1,    -1,     6
40388,    -1,    -1,     4
40398,    -1,     0,     2
40408,     0,    -1,     1
40418,     0,    -1,     0
40428,     0,    -1,     0
40439,     0,    -1,    -1
40448,    -1,    -1,    -1
40458,    -1,    -1,    -1
40469,     0,    -1,    -1
40478,     0,    -1,    -1
40489,     0,     0,    -1
40499,     0,     0,    -1
40509,     0,    -1,    -1
40518,     0,    -1,    -1
40529,     0,    -1,    -1
40539,     0,    -1,     0
40548,     0,    -1,    -1
40559,     0,    -1,    -1
40569,     0,    -1,    -1
40578,     0,    -1,    -1
40588,     0,    -1,    -1
40599,    -1,    -1,     0
40608,    -1,    -1,    -1
40619,    -1,    -1,     0
40629,    -1,    -1,    -1
40639,    -1,    -1,    -1
40649,     0,     0,    -1
40659,     0,     0,     0
40669,     0,     0,    -1
40678,     0,     0,    -1
40689,     0,     0,     0
40699,     0,     0,    -1
40708,     0,    -1,    -1
40719,     0,    -1,    -1
40729,    -1,    -1,    -1
40738,    -1,    -1,    -1
40749,    -1,    -1,    -1
40759,    -1,    -1,    -1
40768,    -1,    -1,    -1
40779,    -1,    -1,    -1
40789,     0,    -1,    -1
40799,     0,    -1,    -1
40809,     0,    -1,    -1
40819,    -1,    -1,    -1
40829,    -1,    -1,    -1
40839,    -1,    -1,    -1
40849,    -1,    -1,    -1
40859,    -1,    -1,    -1
40869,    -1,    -1,    -1
40879,     0,    -1,    -1
40889,     0,    -1,    -1
40899,     0,    -1,    -1
40908,     0,    -1,    -1
40919,     0,     0,    -1
40929,    -1,    -1,    -1
40939,    -1,    -1,    -1
40949,    -1,    -1,    -2
40959,    -1,    -1,    -2
40969,     0,    -1,    -3
40979,    -1,    -1,    -3
40989,     0,     0,    -6
41003,     0,    -1,    -8
41013,     0,    -1,    -9
41023,     0,    -1,   -10
41032,     0,     0,   -10
41043,     0,     0,   -10
41053,     0,    -1,   -11
41063,     0,     0,    -9
41073,     0,     0,    -9
41083,     0,    -1,   -14
41093,     0,    -1,   -17
41102,    -1,    -1,   -13
41112,    -1,    -1,   -11
41122,     0,    -1,   -12
41132,     0,    -1,   -13
41142,     0,     0,   -14
41152,     1,     0,   -19
41162,     1,     0,   -19
41172,     0,    -1,   -17
41182,     0,    -1,   -16
41192,     0,    -1,   -13
41202,     0,    -1,   -11
41212,     0,    -1,    -9
41222,     0,     0,    -6
41232,     0,    -1,    -6
41242,     0,     0,    -7
41252,     0,     0,   -13
41262,     0,     0,   -17
41273,     0,     0,   -17
41283,     0,     0,   -19
41292,     0,    -1,   -20
41301,     0,    -1,   -22
41312,     0,    -1,   -20
41321,     0,    -1,   -22
41331,     0,    -1,   -22
41342,     1,    -1,   -24
41351,     1,     0,   -24
41361,     0,    -1,   -25
41371,     0,     0,   -21
41382,     1,    -1,   -22
41391,     0,    -1,   -27
41402,     1,     0,   -31
41412,     1,     0,   -33
41421,     1,    -2,   -41
41432,     1,     0,   -48
41441,     2,     0,   -35
41452,     1,     0,   -23
41462,     1,     0,   -18
41471,     0,     0,   -15
41482,     0,     0,   -11
41491,     1,     0,   -11
41503,     0,     0,   -11
41513,     1,     0,   -16
41523,     1,     1,   -21
41533,     0,     0,   -26
41543,     0,    -1,   -30
41553,     1,    -1,   -34
41563,     1,     0,   -33
41573,     1,     0,   -33
41583,     1,     0,   -30
41593,     1,     0,   -28
