time,accx,accy,accz
4520,  -401,   100,  8128
4530,  -389,   103,  8113
4540,  -384,    99,  8115
4550,  -386,   108,  8129
4560,  -395,   124,  8139
4570,  -394,   125,  8153
4580,  -387,   111,  8153
4590,  -384,   102,  8151
4600,  -386,    87,  8152
4610,  -381,    69,  8141
4620,  -381,    68,  8141
4630,  -383,    57,  8131
4640,  -380,    62,  8122
4650,  -379,    57,  8123
4660,  -377,    79,  8125
4670,  -364,    85,  8121
4680,  -373,    82,  8126
4690,  -382,    66,  8133
4700,  -389,    79,  8144
4710,  -393,    99,  8157
4720,  -386,    92,  8163
4730,  -397,   123,  8182
4741,  -394,   113,  8176
4750,  -406,   126,  8178
4760,  -404,   118,  8163
4770,  -378,   177,  8170
4781,  -399,   166,  8147
4790,  -389,   193,  8155
4800,  -410,   191,  8160
4810,  -408,   171,  8130
4820,  -400,   168,  8135
4831,  -452,   154,  8169
4840,  -419,   137,  8142
4851,  -447,    75,  8124
4860,  -397,   130,  8132
4870,  -375,   136,  8111
4881,  -331,   167,  8127
4890,  -326,   126,  8134
4900,  -358,   128,  8147
4910,  -317,   100,  8123
4921,  -363,   135,  8138
4930,  -362,   159,  8127
4941,  -393,   143,  8139
4951,  -318,   200,  8142
4960,  -354,   159,  8117
4971,  -391,    75,  8112
4980,  -371,   123,  8135
4990,  -374,   124,  8147
5000,  -388,   146,  8156
5011,  -424,   110,  8158
5020,  -461,    48,  8144
5034,  -383,    61,  8139
5044,  -442,    48,  8143
5054,  -404,    57,  8134
5064,  -412,    30,  8147
5074,  -410,     9,  8127
5083,  -401,    43,  8131
5093,  -464,     6,  8116
5104,  -470,   -29,  8089
5114,  -474,    79,  8083
5123,  -429,   109,  8069
5131,  -361,    89,  8105
5141,  -386,   119,  8099
5151,  -340,   132,  8149
5161,  -278,    44,  8157
5171,  -317,    29,  8162
5180,  -337,    41,  8176
5191,  -336,    79,  8151
5201,  -385,    73,  8169
5210,  -312,   106,  8165
5221,  -336,    96,  8169
5231,  -330,    88,  8149
5241,  -395,   111,  8147
5251,  -369,   103,  8129
5261,  -346,    90,  8123
5271,  -397,    48,  8137
5281,  -422,    13,  8146
5291,  -410,   -27,  8120
5301,  -412,   -14,  8136
5311,  -445,   -20,  8140
5321,  -436,    21,  8153
5331,  -403,    43,  8150
5341,  -362,    30,  8151
5351,  -379,    34,  8164
5361,  -325,    74,  8165
5371,  -422,    82,  8156
5381,  -362,   149,  8162
5391,  -315,   120,  8150
5401,  -313,   106,  8152
5411,  -297,   102,  8151
5421,  -276,   153,  8142
5431,  -272,   213,  8140
5441,  -419,   133,  8180
5451,  -392,   121,  8141
5461,  -284,   204,  8156
5471,  -386,   132,  8129
5481,  -306,   115,  8111
5491,  -316,    71,  8097
5501,  -316,   105,  8118
5511,  -316,   151,  8134
5521,  -313,   136,  8139
5531,  -372,    70,  8151
5541,  -394,    44,  8151
5551,  -324,   157,  8163
5561,  -337,    99,  8162
5571,  -378,    34,  8174
5581,  -330,    46,  8168
5591,  -310,    45,  8174
5601,  -285,    59,  8178
5611,  -311,    70,  8174
5621,  -335,   -47,  8165
5631,  -336,   -63,  8149
5641,  -335,    -2,  8138
5651,  -287,   126,  8143
5661,  -267,   148,  8124
5671,  -264,   108,  8120
5681,  -270,   156,  8124
5691,  -262,   101,  8112
5701,  -270,    63,  8104
5711,  -304,    65,  8121
5721,  -291,    74,  8107
5731,  -287,    47,  8119
5741,  -310,    53,  8155
5751,  -305,     5,  8140
5761,  -254,    47,  8150
5771,  -282,    17,  8182
5781,  -258,   -18,  8183
5791,  -266,   -53,  8157
5801,  -395,  -115,  8132
5811,  -382,   -51,  8126
5821,  -354,     6,  8137
5834,  -362,    37,  8133
5845,  -372,    18,  8150
5854,  -321,    47,  8139
5864,  -323,    84,  8156
5874,  -321,   131,  8157
5884,  -348,   159,  8162
5894,  -334,   168,  8155
5904,  -348,   167,  8166
5915,  -340,   148,  8158
5925,  -274,   177,  8151
5935,  -335,   143,  8174
5944,  -337,   131,  8168
5954,  -268,   239,  8163
5964,  -304,   221,  8133
5974,  -301,   175,  8112
5984,  -302,   149,  8121
5994,  -265,   141,  8115
6005,  -301,   105,  8106
6014,  -318,    78,  8110
6024,  -232,   153,  8122
6034,  -269,   116,  8119
6045,  -206,   141,  8121
6055,  -224,   226,  8143
6065,  -282,   203,  8171
6074,  -248,   223,  8169
6084,  -272,   199,  8175
6094,  -247,   169,  8161
6104,  -220,   117,  8187
6114,  -317,   184,  8200
6125,  -300,   175,  8193
6135,  -319,    76,  8228
6146,  -351,   -92,  8180
6156,  -319,   -69,  8153
6166,  -332,   -63,  8108
6175,  -377,    19,  8133
6185,  -386,    28,  8118
6195,  -349,   -18,  8114
6205,  -360,   -61,  8108
6215,  -394,   -46,  8117
6225,  -381,   -58,  8117
6234,  -361,   -53,  8127
6244,  -349,    12,  8112
6254,  -322,   154,  8131
6264,  -237,   216,  8149
6274,  -227,   191,  8139
6284,  -197,   201,  8172
6294,  -229,   134,  8166
6304,  -214,    99,  8164
6314,  -266,   102,  8153
6324,  -300,   154,  8150
6334,  -297,   147,  8139
6345,  -292,   161,  8137
6354,  -240,   244,  8133
6364,  -263,   149,  8136
6375,  -251,    14,  8129
6384,  -226,   -24,  8119
6395,  -244,   -33,  8104
6407,  -274,    54,  8113
6415,  -299,   161,  8124
6424,  -363,   143,  8129
6434,  -407,    91,  8139
6442,  -374,   156,  8154
6452,  -389,   123,  8157
6462,  -423,   111,  8145
6472,  -401,    63,  8137
6482,  -387,    16,  8134
6492,  -404,    27,  8159
6502,  -344,     5,  8140
6512,  -254,    60,  8137
6522,  -237,    84,  8133
6532,  -237,   147,  8139
6542,  -207,   182,  8139
6551,  -203,   172,  8155
6562,  -202,   144,  8147
6572,  -270,   132,  8145
6582,  -266,    96,  8167
6592,  -295,    94,  8177
6602,  -295,   116,  8186
6612,  -333,    73,  8179
6621,  -303,    52,  8170
6632,  -294,    24,  8133
6642,  -254,     4,  8145
6652,  -192,    25,  8149
6662,  -175,    35,  8146
6672,  -163,    65,  8161
6682,  -134,   101,  8150
6692,  -168,    90,  8151
6702,  -150,    84,  8143
6712,  -132,    87,  8153
6722,  -121,   107,  8170
6732,  -167,    54,  8173
6742,  -170,    47,  8169
6752,  -238,     5,  8183
6762,  -218,    50,  8186
6772,  -212,    67,  8184
6782,  -212,    95,  8182
6792,  -264,    84,  8177
6802,  -298,    60,  8157
6812,  -310,    45,  8143
6822,  -287,    50,  8130
6832,  -291,    56,  8115
6842,  -291,    41,  8105
6852,  -235,    46,  8099
6862,  -262,    39,  8118
6872,  -235,    29,  8142
6882,  -228,    43,  8154
6892,  -234,    71,  8174
6902,  -301,    65,  8184
6912,  -284,    63,  8167
6922,  -289,    83,  8166
6932,  -342,    60,  8169
6942,  -320,    82,  8170
6952,  -238,    50,  8169
6962,  -175,    37,  8147
6972,  -140,    51,  8136
6982,  -140,    54,  8132
6993,  -163,    54,  8141
7002,  -209,    49,  8145
7012,  -270,    38,  8156
7022,  -270,     8,  8161
7032,  -256,    46,  8157
7047,  -238,    25,  8166
7052,  -225,    45,  8164
7062,  -270,    61,  8180
7072,  -241,    47,  8174
7082,  -210,    50,  8167
7092,  -220,    79,  8158
7102,  -279,    63,  8141
7112,  -288,    50,  8135
7122,  -283,    87,  8123
7132,  -327,   100,  8125
7146,  -361,    64,  8148
7156,  -303,    42,  8150
7166,  -315,   -37,  8132
7175,  -334,   -69,  8160
7185,  -341,  -136,  8125
7195,  -371,   -90,  8147
7205,  -343,  -106,  8149
7216,  -258,   -95,  8136
7225,  -185,   -37,  8160
7235,  -147,    -6,  8157
7243,  -104,    75,  8150
7253,  -105,   103,  8141
7262,  -148,    60,  8147
7273,   -27,   241,  8147
7282,   -39,   201,  8147
7293,   -62,   196,  8158
7302,   -87,   154,  8156
7312,  -166,   158,  8166
7322,  -195,   106,  8186
7333,  -169,   106,  8179
7342,  -175,   104,  8176
7353,  -164,    88,  8178
7362,  -161,    69,  8165
7372,  -170,    55,  8165
7383,  -177,    51,  8150
7392,  -176,    50,  8144
7402,  -177,    54,  8139
7412,  -185,    56,  8131
7423,  -184,    70,  8115
7432,  -226,   188,  8180
7442,  -210,   199,  8157
7453,  -205,   142,  8158
7463,  -224,    98,  8168
7472,  -264,    67,  8140
7482,  -288,    48,  8146
7492,  -277,     8,  8133
7503,  -250,    43,  8140
7512,  -272,    25,  8156
7523,  -254,     9,  8151
7532,  -268,    -5,  8151
7543,  -260,     3,  8152
7553,  -281,    17,  8146
7563,  -321,    56,  8146
7573,  -299,    48,  8146
7583,  -242,    50,  8142
7592,  -181,    45,  8180
7603,  -131,     4,  8169
7613,  -131,     1,  8160
7623,  -147,     6,  8156
7633,  -163,    19,  8152
7642,  -178,    29,  8152
7653,  -188,    50,  8148
7663,  -198,    71,  8135
7673,  -182,   111,  8121
7682,  -215,    70,  8130
7693,  -231,    42,  8130
7703,  -227,    45,  8126
7713,  -249,     9,  8066
7723,  -250,    29,  8111
7733,  -227,    25,  8135
7743,  -214,    26,  8143
7753,  -212,    28,  8142
7763,  -214,    34,  8138
7773,  -215,    40,  8140
7783,  -217,    42,  8144
7793,  -219,    41,  8147
7803,  -218,    47,  8142
7813,  -219,    49,  8148
7823,  -227,    65,  8149
7833,  -229,    71,  8146
7843,  -237,    97,  8144
7852,  -250,    61,  8140
7863,  -243,    72,  8160
7873,  -232,    55,  8166
7883,  -218,    56,  8163
7893,  -202,    74,  8159
7903,  -203,    68,  8153
7913,  -210,    66,  8151
7923,  -224,    64,  8137
7933,  -247,    73,  8139
7943,  -276,    46,  8155
7955,  -256,    62,  8170
7965,  -235,    82,  8182
7975,  -209,    70,  8171
7985,  -209,    70,  8165
7996,  -212,    73,  8165
8005,  -205,    69,  8158
8015,  -198,    55,  8157
8025,  -196,    45,  8154
8036,  -204,    39,  8154
8045,  -212,    41,  8152
8056,  -213,    41,  8145
8066,  -210,    49,  8139
8076,  -212,    52,  8137
8086,  -217,    54,  8140
8096,  -222,    58,  8144
8106,  -219,    52,  8143
8118,  -215,    51,  8152
8126,  -211,    49,  8155
8136,  -210,    53,  8150
8146,  -215,    59,  8146
8156,  -215,    59,  8145
8165,  -218,    62,  8148
8176,  -218,    59,  8156
8185,  -219,    54,  8162
8195,  -220,    50,  8167
8205,  -223,    45,  8168
8215,  -222,    49,  8151
8225,  -223,    55,  8138
8235,  -224,    55,  8132
8246,  -226,    55,  8139
8256,  -228,    53,  8144
8266,  -227,    54,  8153
8275,  -222,    53,  8156
8286,  -219,    54,  8157
8295,  -218,    51,  8151
8305,  -221,    46,  8149
8316,  -224,    50,  8149
8326,  -221,    51,  8153
8335,  -216,    57,  8151
8345,  -220,    50,  8151
8355,  -227,    48,  8152
8365,  -233,    36,  8151
8376,  -229,    38,  8150
8386,  -225,    34,  8142
8396,  -228,    40,  8136
8406,  -228,    47,  8135
8415,  -230,    52,  8142
8425,  -230,    51,  8139
8435,  -226,    51,  8139
8446,  -225,    55,  8135
8456,  -225,    58,  8138
8465,  -222,    55,  8146
8475,  -218,    54,  8155
8485,  -215,    53,  8155
8496,  -217,    53,  8163
8506,  -217,    52,  8162
8516,  -220,    52,  8156
8525,  -217,    49,  8153
8536,  -215,    52,  8149
8546,  -218,    52,  8143
8555,  -224,    53,  8144
8565,  -224,    48,  8147
8575,  -221,    45,  8155
8586,  -221,    44,  8156
8596,  -223,    45,  8159
8606,  -222,    45,  8158
8616,  -222,    46,  8160
8625,  -221,    44,  8154
8636,  -221,    51,  8150
8646,  -222,    63,  8155
8656,  -224,    54,  8145
8665,  -219,    49,  8149
8676,  -215,    48,  8142
8686,  -210,    48,  8141
8696,  -208,    43,  8142
8706,  -216,    43,  8140
8715,  -217,    43,  8147
8726,  -216,    45,  8145
8736,  -212,    47,  8141
8746,  -219,    44,  8146
8756,  -220,    43,  8146
8766,  -226,    38,  8151
8775,  -223,    35,  8166
8786,  -217,    40,  8169
8796,  -220,    41,  8167
8807,  -222,    47,  8167
8816,  -221,    45,  8160
8826,  -213,    45,  8155
8836,  -209,    47,  8154
8846,  -205,    55,  8153
8854,  -204,    52,  8156
8864,  -210,    52,  8155
8874,  -217,    56,  8165
8883,  -220,    49,  8162
8893,  -223,    43,  8165
8903,  -225,    45,  8151
8914,  -229,    47,  8156
8924,  -223,    48,  8153
8933,  -214,    49,  8150
8944,  -216,    62,  8160
8953,  -220,    64,  8155
8964,  -225,    64,  8165
8974,  -228,    61,  8157
