time,accx,accy,accz
20819,     3,   -56,   130
20829,     2,    -9,   118
20839,   -47,    52,    72
20849,   -81,    17,   111
20859,   -23,    16,    22
20869,   -23,   -23,    35
20879,    -1,   -33,    47
20889,    25,     6,    23
20899,    45,    46,     6
20909,    21,    75,     6
20919,     0,   112,   -41
20929,   -36,    65,   -14
20939,   -37,   -18,    80
20949,   -20,  -147,   189
20959,    -5,  -199,   239
20969,    27,  -203,   195
20979,    57,  -158,    66
20989,    81,  -116,    -3
20999,    24,    27,   -38
21009,     3,    93,   -96
21019,    -8,    67,   -59
21029,   -21,    79,     4
21039,   -24,    55,    73
21049,   -15,    17,   147
21059,   -16,     9,   200
21069,   -20,   -13,   208
21079,   -28,   -22,   183
21089,   -33,   -23,   148
21099,   -36,    11,    73
21109,   -36,    24,    45
21119,   -19,    48,    62
21129,    24,    97,    23
21139,    15,    35,   101
21149,    24,    23,    87
21159,   -16,    43,    38
21169,   -56,    16,    52
21179,   -35,    15,    12
21189,   -65,   -34,   101
21199,   -10,   -33,   119
21209,     0,     7,   118
21219,    15,    14,   108
21229,    19,    15,   105
21239,    22,    32,    52
21249,   -16,    -2,    47
21259,   -21,   -25,    48
21269,   -40,   -22,    38
21279,   -49,   -47,    69
21293,   -29,   -90,   112
21303,   -25,   -46,    99
21313,   -12,   -52,    81
21323,    -9,   -12,    19
21334,   -24,    57,   -55
21344,    -4,    23,   -28
21354,   -20,    58,    -7
21364,   -21,    62,    58
21374,   -13,    13,   145
21384,   -12,    43,   106
21389,   -22,     1,   103
21399,    -9,   -82,    79
21410,    -5,  -101,    28
21419,   -12,  -107,     2
21429,    10,   -97,   -31
21440,    43,   -61,   -14
21449,    57,   -59,    21
21459,    53,  -101,   -23
21470,    52,   -88,   -72
21479,    43,   -52,   -69
