time,accx,accy,accz
9510,  -608,  -485,  7986
9519,  -599,  -445,  7671
9530,  -466,  -377,  7371
9540,  -423,  -223,  7639
9550,  -453,    -7,  8353
9560,  -421,   148,  8981
9570,  -416,   301,  9350
9580,  -365,   295,  9329
9591,  -313,   127,  8989
9601,  -239,  -175,  8477
9615,  -214,  -424,  8009
9624,  -234,  -481,  7734
9633,  -255,  -474,  7701
9642,  -265,  -417,  7777
9651,  -265,  -377,  7859
9661,  -276,  -417,  7896
9671,  -313,  -350,  7896
9681,  -371,  -180,  8137
9691,  -380,   -21,  8630
9701,  -427,   197,  8504
9711,  -441,   212,  8344
9721,  -444,   185,  8274
9731,  -392,   104,  8230
9741,  -343,    -5,  8183
9751,  -312,   -93,  8184
9761,  -301,  -143,  8181
9771,  -298,  -203,  8177
9781,  -309,  -219,  8192
9792,  -315,  -241,  8169
9801,  -326,  -263,  8162
9811,  -357,  -216,  8151
9821,  -463,   -55,  8096
9832,  -390,  -170,  8139
9841,  -412,  -254,  8114
9853,  -370,  -402,  8122
9862,  -376,  -454,  8134
9871,  -362,  -577,  8125
9881,  -349,  -604,  8129
9891,  -302,  -628,  8172
9901,  -311,  -576,  8111
9911,  -301,  -511,  8098
9921,  -332,  -338,  8100
9931,  -374,  -153,  8143
9941,  -368,  -122,  8182
9951,  -386,   -65,  8189
9961,  -357,  -141,  8169
9971,  -365,  -115,  8161
9981,  -328,  -193,  8121
9991,  -266,  -343,  8113
10001,  -212,  -475,  8117
10011,  -180,  -521,  8088
10021,  -188,  -514,  8123
10031,  -203,  -513,  8117
10041,  -264,  -348,  8117
10051,  -309,  -113,  8097
10061,  -304,   -52,  8139
10071,  -281,   -61,  8131
10081,  -252,  -134,  8128
10091,  -226,   -97,  8157
10101,  -186,   -86,  8173
10111,  -150,  -175,  8160
10121,  -143,  -127,  8138
10131,  -156,     9,  8138
10141,  -171,   160,  8149
10151,  -152,   211,  8144
10161,  -137,   171,  8142
10171,  -145,    59,  8142
10181,  -149,    -8,  8156
10192,  -163,   -48,  8166
10201,  -187,  -121,  8157
10211,  -202,  -189,  8141
10222,  -220,  -230,  8121
10232,  -240,  -247,  8117
10242,  -248,  -237,  8115
10252,  -256,  -232,  8113
10262,  -257,  -239,  8114
10272,  -256,  -234,  8130
10282,  -236,  -235,  8156
10292,  -232,  -258,  8183
10302,  -228,  -274,  8199
10312,  -228,  -270,  8192
10322,  -215,  -252,  8167
10332,  -203,  -233,  8127
10342,  -190,  -230,  8091
10352,  -178,  -230,  8083
10362,  -169,  -215,  8110
10372,  -168,  -214,  8138
10382,  -163,  -212,  8169
10391,  -168,  -235,  8172
10402,  -176,  -262,  8163
10411,  -175,  -267,  8150
10421,  -166,  -263,  8137
10432,  -156,  -262,  8119
10442,  -157,  -263,  8114
10451,  -157,  -259,  8119
10462,  -157,  -240,  8131
10472,  -154,  -215,  8150
10482,  -148,  -206,  8168
10492,  -145,  -213,  8185
10502,  -140,  -229,  8189
10512,  -139,  -242,  8174
10522,  -140,  -230,  8144
10532,  -146,  -235,  8109
10542,  -147,  -221,  8110
10552,  -136,  -213,  8122
10562,  -127,  -213,  8129
10572,  -120,  -204,  8153
10581,  -113,  -201,  8170
10591,  -112,  -202,  8177
10601,  -115,  -219,  8152
10611,  -116,  -224,  8127
10621,  -112,  -221,  8121
10631,  -114,  -226,  8112
10641,  -114,  -230,  8114
10651,  -113,  -229,  8113
10661,  -105,  -220,  8119
10671,  -105,  -201,  8134
10682,  -107,  -199,  8149
10692,  -108,  -218,  8158
10702,  -109,  -224,  8164
10712,  -110,  -222,  8164
10722,  -108,  -225,  8161
10732,  -102,  -224,  8147
10742,   -94,  -226,  8123
10752,   -91,  -221,  8110
10762,   -88,  -209,  8113
10772,   -83,  -208,  8126
10782,   -83,  -218,  8151
10792,   -90,  -213,  8175
10802,   -96,  -210,  8193
10812,   -99,  -220,  8192
10822,   -95,  -227,  8179
10832,   -90,  -232,  8144
10842,   -83,  -226,  8108
10852,   -80,  -203,  8100
10862,   -79,  -195,  8093
10872,   -80,  -199,  8100
10882,   -83,  -205,  8135
10892,   -83,  -206,  8166
10902,   -86,  -214,  8179
10912,   -93,  -209,  8177
10922,   -91,  -202,  8154
10932,   -87,  -200,  8123
10942,   -81,  -187,  8109
10952,   -76,  -178,  8114
10962,   -72,  -180,  8132
10971,   -67,  -167,  8163
10981,   -70,  -176,  8178
10992,   -71,  -183,  8182
11002,   -79,  -184,  8175
11012,   -81,  -191,  8160
11021,   -82,  -167,  8152
11031,   -79,  -159,  8141
11041,   -76,  -149,  8124
11052,   -71,  -136,  8118
11061,   -67,  -137,  8117
11072,   -68,  -151,  8126
11082,   -67,  -153,  8136
11093,   -71,  -156,  8158
11102,   -78,  -156,  8175
11112,   -78,  -157,  8174
11122,   -74,  -155,  8154
11132,   -69,  -144,  8130
11142,   -67,  -131,  8106
11152,   -68,  -116,  8097
11162,   -71,  -110,  8112
11172,   -75,  -105,  8147
11182,   -73,   -97,  8184
11192,   -70,  -108,  8183
11202,   -68,  -125,  8160
11212,   -68,  -118,  8138
11222,   -71,   -95,  8111
11232,   -68,   -84,  8109
11242,   -60,   -81,  8123
11252,   -60,   -92,  8139
11262,   -63,   -95,  8152
11272,   -70,   -94,  8158
11282,   -74,  -102,  8160
11293,   -76,  -106,  8169
11304,   -75,  -101,  8182
11314,   -72,  -108,  8177
11324,   -72,  -107,  8166
11335,   -73,   -97,  8139
11345,   -78,   -92,  8119
11355,   -70,   -82,  8119
11366,   -69,   -87,  8141
11377,   -68,  -113,  8171
11387,   -66,  -134,  8177
11397,   -64,  -128,  8151
11406,   -62,  -111,  8127
11415,   -62,   -94,  8105
11424,   -64,   -87,  8107
11433,   -64,   -73,  8135
11442,   -63,   -68,  8178
11452,   -66,   -63,  8215
11462,   -61,   -67,  8220
11472,   -58,   -95,  8182
11482,   -63,  -110,  8133
11492,   -64,  -129,  8079
11502,   -65,  -138,  8051
11512,   -65,  -123,  8062
11522,   -68,  -115,  8093
11532,   -70,   -93,  8142
11542,   -49,  -330,  8192
11552,   -75,  -242,  8175
11563,   -80,  -150,  8198
11573,   -88,   -78,  8175
11583,   -86,  -106,  8166
11593,   -83,   -80,  8157
11603,   -71,   -33,  8152
11613,   -63,    36,  8165
11623,   -50,   100,  8157
11633,   -48,    93,  8137
11643,   -45,    71,  8132
11653,   -39,    21,  8136
11663,   -39,    -1,  8151
11673,   -51,    -5,  8166
11683,   -62,    -4,  8181
11693,   -72,   -15,  8186
11703,   -89,   -39,  8181
11713,  -101,  -178,  8156
11723,  -112,  -331,  8122
11732,  -163,  -321,  8114
11742,  -183,  -263,  8152
11752,  -213,  -278,  8181
11762,  -231,  -332,  8173
11772,  -250,  -376,  8298
11782,  -259,  -354,  8596
11792,  -284,  -334,  8916
11802,  -549,   -79,  8936
11812,  -548,   -91,  8709
11822,  -619,  -348,  8935
11832,  -725,  -371,  9118
11842,  -835,  -282,  9184
11852, -1018,  -148,  9260
11863, -1232,    75,  9375
11872, -1363,    56,  9536
11883, -1517,   137,  9542
11893, -1617,   181,  9417
11903, -1691,   227,  9280
11913, -1741,   251,  9298
11923, -1783,   232,  9432
11933, -1835,   194,  9481
11943, -1873,   101,  9376
11953, -1902,    -4,  9158
11963, -1974,   -10,  8941
11973, -2019,    28,  8802
11983, -2062,   144,  8797
11993, -2128,   397,  8816
12003, -2112,   442,  8611
12013, -1961,   260,  8245
12023, -1744,   -63,  8025
12033, -1539,  -423,  7996
12043, -1324,  -761,  7890
12053, -1129,  -953,  7686
12063, -1003,  -911,  7529
12072,  -899,  -720,  7521
12082,  -828,  -456,  7707
12092,  -804,  -130,  7936
12102,  -756,   175,  7925
12112,  -657,   288,  7738
12122,  -574,   404,  7481
12132,  -387,   246,  7392
12142,  -209,   -43,  7451
12152,   -66,  -337,  7410
12163,   -20,  -423,  7304
12173,   -65,  -253,  7273
12183,  -124,    20,  7522
12193,  -209,   207,  7895
12203,  -243,   189,  8054
12213,  -202,    67,  7886
12223,  -122,   -68,  7615
12233,    16,  -342,  7500
12243,   114,  -603,  7573
12253,   107,  -600,  7497
12263,    65,  -445,  7323
12273,  -175,    18,  7036
12283,  -295,   377,  6533
12293,  -201,   322,  6238
12303,   -45,    19,  6426
12313,   159,  -310,  6870
12323,   315,  -498,  7290
12333,   393,  -480,  7528
12343,   381,  -280,  7647
12353,   316,    43,  7551
12363,   250,   274,  7261
12373,   191,   371,  6849
12383,   268,   252,  6518
12393,   410,   -21,  6552
12403,   510,  -276,  6907
12413,   586,  -413,  7217
12423,   652,  -448,  7336
12433,   748,  -457,  7374
12443,   804,  -483,  7456
12453,   863,  -536,  7440
12463,   988,  -640,  7364
12473,  1029,  -648,  7292
12483,  1038,  -513,  6985
12493,  1114,  -450,  6685
12503,  1242,  -466,  6800
12513,  1397,  -583,  7329
12523,  1583,  -695,  8013
12533,  1692,  -720,  8553
12544,  1715,  -588,  8746
12554,  1671,  -278,  8484
12564,  1606,   219,  8009
12574,  1600,   535,  7698
12584,  1562,   729,  7806
12594,  1561,   730,  8054
12604,  1623,   632,  8311
12615,  1662,   467,  8511
12624,  1724,   260,  8618
12633,  1713,   121,  8686
12643,  1606,   222,  8528
12653,  1490,   473,  8112
12663,  1349,   761,  7798
12673,  1216,   954,  7869
12683,  1142,  1022,  8318
12693,  1139,   961,  8977
12703,  1125,   942,  9644
12713,  1162,   711,  9827
12723,  1184,   438,  9638
12734,  1201,    75,  9117
12744,  1236,  -240,  8568
12754,  1436,  -630,  8518
12764,  1572, -1102,  8956
12774,  1590, -1142,  9257
12784,  1649, -1104,  9438
12794,  1588,  -910,  9636
12804,  1588,  -730,  9661
12814,  1405,  -369,  9600
12824,  1282,  -155,  9366
12833,  1291,  -358,  9197
12843,  1264,  -589,  9104
12853,  1178,  -709,  8975
12863,  1074,  -742,  8847
12873,   911,  -632,  8758
12883,   686,  -403,  8570
12893,   481,  -180,  8278
12903,   377,  -168,  8012
12913,   330,  -268,  7748
12923,   272,  -359,  7621
12933,   237,  -463,  7693
12943,   194,  -501,  7856
12953,   139,  -454,  7991
12963,    69,  -344,  8106
12973,   -59,  -167,  8215
12983,  -149,   -17,  8234
12994,  -275,   174,  8136
13004,  -420,   418,  7877
13015,  -523,   565,  7591
13025,  -581,   534,  7517
13035,  -580,   392,  7609
13045,  -569,   239,  7692
13055,  -502,    24,  7816
13066,  -418,  -183,  7997
13076,  -393,  -216,  8063
13086,  -305,  -268,  8105
13096,  -308,  -278,  8211
13107,  -369,  -138,  8108
13116,  -325,  -122,  7971
13125,  -330,  -163,  7986
13134,  -240,  -264,  7922
13144,  -156,  -360,  7921
13154,  -170,  -391,  8124
13164,  -183,  -391,  8240
13174,  -192,  -386,  8254
13184,  -211,  -383,  8230
13194,  -225,  -347,  8224
13204,  -245,  -238,  8346
13214,  -260,   -93,  8464
13224,  -291,   -44,  8506
13234,  -296,   -43,  8425
13244,  -296,   -61,  8328
13253,  -288,   -90,  8220
13263,  -266,  -116,  8115
13273,  -269,  -141,  8290
13283,  -243,   -95,  8264
13293,  -269,   -16,  8295
13303,  -274,   -19,  8266
13313,  -283,   -43,  8238
13323,  -279,   -53,  8208
13333,  -271,   -68,  8176
13343,  -264,   -78,  8156
13354,  -265,   -87,  8150
13364,  -263,   -83,  8153
13374,  -260,   -80,  8157
13384,  -260,   -78,  8164
13394,  -255,   -72,  8167
13404,  -257,   -78,  8155
13414,  -250,   -84,  8148
13424,  -242,   -87,  8147
13434,  -241,   -86,  8138
13444,  -242,   -86,  8139
13454,  -240,   -85,  8133
13464,  -239,   -84,  8131
13474,  -233,   -80,  8137
13484,  -226,   -69,  8141
13494,  -223,   -62,  8149
13504,  -222,   -72,  8143
13514,  -224,   -75,  8129
13524,  -220,   -61,  8114
13534,  -220,   -45,  8118
13544,  -219,   -54,  8124
13554,  -225,   -63,  8153
13564,  -224,   -58,  8155
13574,  -222,   -54,  8159
13584,  -213,   -51,  8144
13594,  -206,   -37,  8132
13603,  -197,   -40,  8125
13614,  -188,   -31,  8129
13624,  -183,   -14,  8147
13634,  -185,   -15,  8156
13644,  -186,   -28,  8152
13654,  -184,   -40,  8136
13664,  -176,   -42,  8126
13674,  -175,   -43,  8119
13684,  -165,   -37,  8124
13694,  -160,    -3,  8136
13704,  -161,     2,  8143
13714,  -165,    -8,  8147
13724,  -159,   -12,  8144
13734,  -156,   -12,  8147
13744,  -153,    -7,  8146
13754,  -149,    -2,  8142
13764,  -151,   -18,  8139
13774,  -151,   -32,  8133
13784,  -152,   -41,  8123
13794,  -143,   -18,  8118
13804,  -135,     0,  8120
13814,  -129,     3,  8124
13824,  -125,     2,  8130
13834,  -129,    -7,  8147
13844,  -137,   -18,  8168
13854,  -141,   -20,  8167
13864,  -140,   -23,  8162
13874,  -136,   -19,  8141
13884,  -125,    -4,  8132
13894,  -121,     7,  8141
13905,  -115,    20,  8155
13915,  -114,    24,  8166
13925,  -111,    26,  8166
13935,  -109,    24,  8152
13948,  -109,    15,  8133
13957,  -114,    10,  8120
13966,  -110,    19,  8122
13975,  -105,    30,  8130
13984,  -103,    37,  8129
13994,   -92,    29,  8117
14004,   -87,    29,  8111
14014,   -85,    35,  8111
14026,   -85,    37,  8127
14036,   -92,    27,  8149
14046,  -100,    30,  8164
14057,   -99,    39,  8178
14067,   -99,    39,  8170
14077,   -96,    29,  8154
14087,   -99,    13,  8142
14098,   -90,     0,  8124
14108,   -90,   -16,  8118
14117,   -92,   -29,  8119
14126,   -93,   -20,  8119
14135,   -92,    -5,  8119
14144,   -93,    16,  8124
14154,  -100,    23,  8147
14164,  -100,    20,  8175
14174,  -105,    23,  8190
14184,   -99,    19,  8187
14194,   -91,     3,  8158
14204,   -91,   -10,  8127
14214,   -88,   -28,  8100
14225,   -91,   -33,  8086
14235,   -90,   -32,  8095
14246,   -87,   -39,  8107
14256,   -94,   -50,  8121
14266,   -89,   -49,  8123
14276,   -91,   -46,  8124
14286,   -92,   -44,  8120
14297,   -90,   -36,  8110
14307,   -95,   -27,  8117
14317,   -95,    -8,  8141
14327,   -92,    13,  8165
14336,   -88,    33,  8177
14345,   -88,    32,  8193
14355,   -92,    14,  8197
14364,   -91,     1,  8186
14374,   -90,    -2,  8151
14384,   -91,    -3,  8116
14394,   -96,    14,  8119
14404,  -100,    47,  8139
14414,   -98,    57,  8150
14425,   -97,    52,  8154
14435,   -93,    47,  8150
14446,   -95,    41,  8137
14456,   -96,    34,  8120
14466,   -96,    35,  8109
14476,   -96,    36,  8104
14486,   -92,    36,  8109
14497,   -80,    42,  8121
14507,   -82,    38,  8132
14517,   -89,    30,  8138
14526,   -93,    14,  8155
14535,   -98,     8,  8168
14544,   -62,   155,  8176
14555,   -79,   189,  8179
14565,   -95,   121,  8160
14574,  -109,     8,  8137
14585,  -125,   -64,  8125
14595,  -122,   -43,  8127
14605,  -109,   -14,  8124
14615,  -103,     4,  8128
14626,  -103,     3,  8113
14636,  -104,    -4,  8097
14646,  -103,   -20,  8087
14656,  -100,    -8,  8088
14667,   -90,    21,  8104
14677,   -81,    50,  8128
14687,   -84,    66,  8137
14697,   -91,    70,  8142
14708,   -92,    74,  8138
14718,   -92,    72,  8139
14727,   -78,   228,  8159
14736,   -93,   122,  8175
14745,  -103,    20,  8175
14755,  -105,    32,  8176
14764,  -107,    64,  8159
14774,  -103,    75,  8143
14784,  -101,    67,  8122
14794,   -95,    82,  8116
14804,   -96,    77,  8116
14814,   -99,    67,  8121
14824,   -98,    69,  8126
14835,   -92,    67,  8121
14845,   -90,    66,  8117
14855,   -85,    79,  8111
14865,   -78,    87,  8108
14875,   -74,   295,  8140
14885,   -70,   281,  8143
14895,   -73,   237,  8147
14905,   -76,   252,  8143
14915,   -84,   270,  8154
14926,   -88,   307,  8154
14936,  -107,   258,  8159
14946,  -125,   171,  8176
14956,  -131,    70,  8179
14967,  -131,   -21,  8171
14977,  -125,     9,  8162
14987,  -120,    48,  8148
14998,  -109,    86,  8136
15008,  -105,   107,  8126
15018,  -101,   120,  8126
15028,  -101,   131,  8128
15037,  -105,   130,  8123
15046,  -106,   119,  8116
15055,  -105,   121,  8114
15065,   -98,   120,  8113
15075,   -93,   110,  8119
15085,   -97,   108,  8130
15095,   -93,   121,  8147
15105,   -92,   123,  8149
15115,   -96,   125,  8145
15125,   -99,   128,  8143
15136,  -101,   135,  8148
15147,  -101,   132,  8154
15157,  -105,   135,  8153
15167,  -103,   136,  8149
15178,  -101,   126,  8139
15188,   -98,   119,  8130
15198,   -94,   111,  8129
15208,   -95,   101,  8132
15218,  -100,    90,  8135
15229,   -99,    86,  8134
15239,   -95,    87,  8140
15249,   -90,    94,  8145
15259,   -89,    90,  8147
15270,   -86,    94,  8139
15280,   -88,    92,  8137
15290,   -94,    96,  8127
15300,   -92,    82,  8107
15311,   -91,    72,  8108
15321,   -89,    59,  8111
15331,   -91,    59,  8127
15340,   -92,    77,  8139
15349,   -94,    83,  8148
15358,   -93,    95,  8155
15367,   -90,   112,  8152
15376,   -88,   116,  8147
15385,   -85,   110,  8143
15395,   -86,    96,  8140
15405,   -94,    77,  8141
15415,   -96,    73,  8146
15425,  -101,    73,  8148
15435,   -99,    78,  8148
15445,   -94,    82,  8144
15455,   -95,    91,  8130
15465,   -90,   100,  8115
15475,   -89,    94,  8117
15485,   -88,    73,  8122
15495,   -82,    76,  8136
15505,   -93,    50,  8144
15515,   -97,    23,  8148
15525,   -90,    86,  8151
15535,   -89,   123,  8151
15545,   -81,   156,  8153
15555,   -78,   152,  8153
15565,   -82,   147,  8148
15575,   -84,   147,  8138
15585,   -87,   148,  8124
15595,   -83,   144,  8119
15605,   -84,   137,  8119
15615,   -80,   131,  8127
15625,   -81,   131,  8144
15635,   -84,   130,  8153
15645,   -82,   140,  8155
15655,   -83,   147,  8155
15665,   -85,   151,  8149
15675,   -92,   152,  8153
15685,   -97,   150,  8157
15695,   -98,   136,  8159
15705,   -97,   113,  8167
15715,   -97,    87,  8166
15725,   -95,    61,  8147
15735,   -95,    42,  8127
15745,   -92,    24,  8106
15755,   -92,     9,  8098
15766,   -90,    12,  8099
15775,   -88,    19,  8100
15785,   -91,    24,  8107
15796,   -95,    22,  8111
15805,   -91,    23,  8129
15815,   -81,    32,  8135
15825,   -92,    16,  8159
15836,   -98,    25,  8161
15846,  -103,    34,  8176
15857,   -95,   -77,  8163
15867,  -100,  -149,  8172
15877,  -105,  -128,  8154
15889,  -111,  -117,  8143
15899,  -116,  -112,  8127
15909,  -107,   -87,  8123
15920,  -101,   -64,  8143
15930,   -94,   -55,  8144
15940,   -96,   -73,  8128
15948,   -93,   -54,  8131
15957,   -90,   -33,  8134
15967,   -95,   -20,  8141
15976,   -97,   -46,  8140
15986,   -96,   -29,  8147
15996,   -94,   -11,  8152
16006,   -94,   -28,  8151
16016,   -97,   -48,  8146
16026,   -97,   -44,  8138
16036,  -102,   -50,  8135
16047,  -106,   -18,  8139
16057,  -104,   -13,  8145
16067,  -103,    -7,  8141
16078,  -104,   -14,  8138
16088,  -106,   -21,  8143
16098,  -113,   -25,  8147
16109,  -115,   -26,  8162
16119,  -118,   -33,  8160
16129,  -122,   -40,  8159
16140,  -121,   -35,  8146
16149,  -124,   -44,  8133
16158,  -124,   -46,  8128
16167,  -123,   -47,  8139
16176,  -127,   -36,  8151
16186,  -135,    -1,  8189
16196,  -137,    10,  8191
16206,  -146,   -19,  8166
16216,  -149,   -41,  8144
16226,  -146,   -52,  8132
16236,  -139,   -53,  8140
16247,  -136,   -55,  8148
16258,  -137,   -54,  8145
16268,  -136,   -48,  8143
16278,  -136,   -38,  8136
16288,  -132,   -30,  8133
16298,  -137,   -30,  8141
16309,  -136,   -27,  8147
16319,  -136,   -29,  8152
16329,  -137,   -43,  8139
16339,  -138,   -53,  8130
16348,  -133,   -58,  8124
16357,  -125,   -64,  8132
16366,  -136,   -62,  8148
16376,  -141,   -47,  8164
16386,  -144,   -39,  8170
16396,  -142,   -20,  8162
16406,  -142,   -21,  8153
16416,  -144,   -21,  8136
16426,  -141,   -18,  8128
16436,  -142,   -32,  8136
16447,  -147,   -46,  8141
16457,  -147,   -45,  8141
16467,  -144,   -34,  8134
16478,  -145,   -13,  8132
16488,  -144,    -1,  8130
16498,  -145,    19,  8131
16508,  -145,    14,  8136
16519,  -144,    12,  8155
16529,  -145,    -3,  8155
16539,  -150,   -35,  8135
16548,  -147,   -43,  8119
16557,  -140,   -71,  8108
16566,  -141,   -63,  8116
16576,  -150,   -52,  8128
16586,  -158,   -38,  8134
16596,  -164,    -1,  8141
16606,  -170,    24,  8145
